,User,Date,Tweets
139,droid_life,8/3/2019 0:15,Samsungs Good Lock app gets updated to work with Android Pie 
140,droid_life,7/3/2019 16:19,Samsungs Good Lock App Updated to Work With Android Pie
141,droid_life,6/3/2019 17:33,Report Your Samsung Galaxy Depreciates at Alarming Rate 42 in Month One
142,droid_life,6/3/2019 16:18,Samsung is Folding Sht in All the Directions
143,droid_life,5/3/2019 16:21, samsung tho lol
144,droid_life,28/2/2019 16:39,Samsung Now Lets You Remap Bixby Button Just Not to Google Assistant
145,droid_life,27/2/2019 1:20,Buying the Galaxy Fold will be unlike most Samsung products 
146,droid_life,25/2/2019 17:31,Everyone see Samsungs new Galaxy Fold video It shows a lot of the device in action
147,droid_life,25/2/2019 0:50,Samsung Releases the Galaxy Fold HandsOn Video You Wanted galaxyfold 
148,droid_life,20/2/2019 20:28,Samsung Announces Galaxy S10 Family Starting at 900 galaxys10 
149,droid_life,20/2/2019 20:11,Samsung Announces New Galaxy Watch Active Galaxy Fit and Galaxy Buds
150,droid_life,20/2/2019 20:10,Official Specs Samsung Galaxy S10 S10 S10 5G and S10e galaxys10 
151,droid_life,20/2/2019 19:14,Here is the Samsung Galaxy Fold galaxyfold 
152,droid_life,20/2/2019 16:21,Watch Samsungs Galaxy S10 Galaxy Fold Event Live at 11AM Pacific
153,droid_life,19/2/2019 21:17,Samsung Galaxy Fold Samsung Galaxy Fold
154,droid_life,19/2/2019 16:09,And Heres a Samsung Galaxy S10 Promo Video Leak 
155,droid_life,19/2/2019 2:45,Samsungs Internet browser gets a big One UI update
156,droid_life,18/2/2019 19:59,Samsung Internet Gets One UI Makeover Complete With Dark Mode Support
157,droid_life,16/2/2019 22:22,DEAL 300 Off Unlocked Samsung Galaxy Note 9 Today With Code galaxynote9 
158,droid_life,15/2/2019 17:37,Samsung Outs Its Entire New Galaxy Wearable Line Early
159,droid_life,13/2/2019 4:20,You can already reserve your Galaxy S10 from Samsung 
160,droid_life,12/2/2019 22:43,Samsungs Galaxy S10 Arrives March 8 Get Up to 550 Off With Trade if You Reserve Now
161,droid_life,12/2/2019 0:06,Samsung keeps teasing the fold 
162,droid_life,11/2/2019 16:33,What Exactly is Samsung Trying to Tease Here
163,droid_life,9/2/2019 16:42,A Fresh Clean HighRes Look at Samsungs Galaxy S10 and Galaxy S10e
164,droid_life,7/2/2019 19:16,Verizon Valentines Deals Arent Awful 300 Off Pixel 3 BOGO Samsung deals 
165,droid_life,4/2/2019 17:19,Samsung and fake Supreme are no longer working together
166,droid_life,2/2/2019 17:47,Samsung Galaxy S10 Galaxy S10 Stop by the FCC galaxys10 
167,droid_life,1/2/2019 19:19,DEAL Samsung Galaxy Note 9 S9 and S9 are 150 Off deals 
168,droid_life,1/2/2019 4:30,Samsung brings out the cool concepts shows off foldable phone too
169,droid_life,1/2/2019 0:56,Samsung pulled that concept video but we grabbed some extra screenshots from it
170,droid_life,31/1/2019 23:23,Samsung Teases Foldable Phone in Futuristic Concept Video
171,droid_life,31/1/2019 1:05,Samsung Galaxy Buds reported to launch with the Galaxy S10 
172,droid_life,30/1/2019 7:58,Samsung Just Made a 1TB UFS 21 Chip for Smartphones Probably the Galaxy S10 galaxys10  
173,droid_life,30/1/2019 2:40,Samsungs doing a bit better of a job at updating 
174,droid_life,29/1/2019 20:34,Hey Samsung Better Job With Pie Updates so Far
175,droid_life,29/1/2019 15:59,Samsung Galaxy S9 Gets Android Pie One UI Update on First US Carrier galaxys9 
176,droid_life,25/1/2019 4:05,No bueno Samsung
177,droid_life,24/1/2019 20:42,This is Bad Samsung
178,droid_life,22/1/2019 22:20,Jesus Finally Target Will Soon Accept Google Pay Samsung Pay
179,droid_life,14/1/2019 17:40,Heres Everything We Know About Samsungs GalaxyS10 so Far
180,droid_life,14/1/2019 16:52,Samsungs 5G Galaxy S10 Might Add an X to Its Name Go Nuts With Specs galaxys10 
181,droid_life,11/1/2019 17:49,DEAL Samsung Galaxy Note 9 S9 S9 All 200 Off With Up to 300 Off in Trades deals 
182,droid_life,11/1/2019 2:55,There has been a ton of different Galaxy phones from Samsung over the years Which one stands out the most to you
183,droid_life,11/1/2019 0:55,Well also see a fully functional foldable from Samsung on February 20 
184,droid_life,10/1/2019 18:59,10 Years of Samsung Galaxy S Phones Which Stands Out the Most galaxys10 
185,droid_life,10/1/2019 16:26,Fully Functional Foldable From Samsung Coming on February 20 Too
186,droid_life,10/1/2019 15:15,Samsung is Announcing the Galaxy S10 on February 20 galaxys10 
187,droid_life,7/1/2019 15:30,Sprints Samsung 5G Phone is Coming This Summer sprint ces2019 
188,droid_life,4/1/2019 2:35,Samsung its time to move on from the curved display
189,droid_life,3/1/2019 20:08,I Just Need Samsung to Ditch the Curved Display Now galaxys10 
190,droid_life,3/1/2019 1:35,Samsung has another Pie roadmap with Galaxy Note 9 and Note 8 bumped up a month 
191,droid_life,2/1/2019 17:50,Samsung Provides Different Pie Update Roadmap Galaxy Note 9 and Note 8 Bumped Up a Month
192,droid_life,26/12/2018 17:03,Samsungs Pie Update Roadmap Wont Make You Envious of Galaxy Owners
193,droid_life,21/12/2018 19:37,Samsung is Coming for Googles Night Sight Camera Magic
194,droid_life,21/12/2018 17:31,Report Google Assistant Launching on 2019 Samsung Smart TV Lineup
195,droid_life,19/12/2018 21:46,DEAL Samsung 10000mAh Fast Charge Battery Pack is 1599 19 Off deals 
196,droid_life,19/12/2018 16:53,Verizon Updates Samsung Galaxy S7 S7 Edge LG V30
197,droid_life,12/12/2018 22:19,Samsung is now reevaluating its partnership with fake Supreme
198,droid_life,12/12/2018 21:46,DEAL Samsung Drops 300 Off Carrier Galaxy Note 9 250 Off Galaxy S9 galaxynote9 
199,droid_life,11/12/2018 2:25,Did Samsung just partner with a knockoff Supreme label to sell stuff in China Yes 
200,droid_life,10/12/2018 19:15,Samsung Embarrassingly Partners With Fake Supreme 
201,droid_life,10/12/2018 17:24,Samsung Galaxy A8s With Infinity O Display Official for China
202,droid_life,5/12/2018 16:13,ATampT Announces Another Samsung 5G Device With Better Connectivity 5g 
203,droid_life,5/12/2018 0:20,ATampT says it will carry Samsungs 5G smartphone in early 2019 
204,droid_life,4/12/2018 16:29,ATampT Will Also Carry Samsungs 5G Phone Next Year
205,droid_life,4/12/2018 0:12,Verizon and Samsung launching 5G phone in first half of 2019 
206,droid_life,3/12/2018 19:19,DEAL Samsung Wireless Charger Duo for Just 50 on Amazon 70 Off
207,droid_life,3/12/2018 16:14,Verizon and Samsung Launching 5G Phone in First Half of 2019 Proof of Concept Coming This Week
208,droid_life,30/11/2018 16:24,DEAL Verizon Galaxy Note 9 300 Off Today Only From Samsung GalaxyNote9 
209,droid_life,29/11/2018 17:04,Samsungs 12 Days of Deals is Here Save on TVs Phones and Get Free Stuff 
210,droid_life,29/11/2018 3:10,TMobile is giving away Samsung 50 4K TVs in new deal
211,droid_life,29/11/2018 1:42,Samsung One UI Gets Updated Loads of Bug Fixes Inside
212,droid_life,28/11/2018 19:33,Buy a Samsung Galaxy on TMobile Get Free 50 4K Smart TV
213,droid_life,28/11/2018 17:14,Huawei Beats Samsung to Full Display With Camera Cutout Hole 
214,droid_life,28/11/2018 1:05,Looks like Project Fi will soon support Samsung OnePlus and iPhone devices 
215,droid_life,26/11/2018 23:33,Verizon Samsung Galaxy Devices LG V40 ThinQ Receive Security Patch Updates
216,droid_life,25/11/2018 16:42,Samsung Cyber Monday Deals are Live CyberMondayDeals 
217,droid_life,23/11/2018 16:26,Black Friday 2018 Best Google and Samsung Phone Deals BlackFriday2018 
218,droid_life,22/11/2018 20:00,Dont sleep on Samsungs BlackFridayDeals
219,droid_life,20/11/2018 3:40,Samsung microSD cards are so cheap right now
220,droid_life,20/11/2018 1:45,Amazon matches Samsungs big BlackFridayWeek 200 off sale on Note 9 S9 and S9
221,droid_life,19/11/2018 22:02,Samsung EVO Select MicroSD Cards are Stupid Cheap Right Now 128GB for 1999 BlackFridayWeek 
222,droid_life,19/11/2018 16:31,DEAL Amazon Matches Samsungs 200 Off Galaxy S9 S9 and Note 9 Deal BlackFriday2018 
223,droid_life,18/11/2018 21:00,Samsungs BlackFriday2018 deals are here with up to 300 off Note 9 S9
224,droid_life,18/11/2018 15:26,Samsung Black Friday Deals Now Live Up to 300 Off Galaxy Note 9 S9 and S9 BlackFriday2018 
225,droid_life,16/11/2018 3:25,Video Tour of Samsungs new One UI on a Galaxy S9 galaxys9 
226,droid_life,16/11/2018 2:45,Samsungs One UI Beta with Android Pie goes live for Galaxy S9 S9
227,droid_life,16/11/2018 1:30,Samsung is going to annoy you over use of free themes
228,droid_life,15/11/2018 22:36,Video First Look at Samsung One UI Beta on Galaxy S9 galaxys9 
229,droid_life,15/11/2018 19:11,Samsung One UI and Pie Beta Program Now Live in the US for S9 galaxys9 
230,droid_life,15/11/2018 17:31,Samsung Doesnt Want You Using Free Themes Anymore
231,droid_life,14/11/2018 2:45,Samsung might skip the notch on Galaxy S10 and go with InfinityO
232,droid_life,9/11/2018 16:34,DEAL Verizon Galaxy S9 Note 9 are 100 Off From Samsung With 300 Bonus Bundle galaxynote9 
233,droid_life,8/11/2018 4:00,Here are some display specs for Samsungs foldable Infinity Flex display
234,droid_life,8/11/2018 3:10,Heres a pretty Samsung One UI wallpaper for you
235,droid_life,8/11/2018 2:45,A photo tour of Samsungs new One UI
236,droid_life,8/11/2018 2:10,Samsung has notched displays in the works You OK Samsung fans
237,droid_life,8/11/2018 1:35,Samsungs new One UI looks pretty is ready for Galaxy S9 and Note 9 beta testers
238,droid_life,8/11/2018 1:05,And here is Samsungs first foldable display phone
239,droid_life,7/11/2018 23:41,Samsung Revealed Infinity Flex Display Specs for Its Foldable Phone
240,droid_life,7/11/2018 21:30,You Know You Want That Wallpaper From Samsungs One UI
241,droid_life,7/11/2018 21:08,Heres a Photo Tour of Samsungs One UI
242,droid_life,7/11/2018 20:42,Samsung Who Laughed at Googles Notch is Ready to Introduce Notches Maybe
243,droid_life,7/11/2018 19:34,Samsung One UI is the Software UX Refresh Weve Been Waiting For
244,droid_life,7/11/2018 19:31,Here is Samsungs Foldable Display Device
245,droid_life,7/11/2018 19:01,Samsung Experience aka TouchWiz refresh Yes please 
246,droid_life,7/11/2018 17:09,Samsungs Galaxy Home Bixby Speaker Arrives at FCC in Time for Launch Details
247,droid_life,7/11/2018 16:55,Watch Samsungs Developer Conference Where We May See a Foldable Phone
248,droid_life,6/11/2018 2:15,Were learning more about Samsungs foldable ahead of a potential unveiling this week at SDC 
249,droid_life,5/11/2018 23:09,Samsung May Launch Android Pie Beta Program During SDC This Week
250,droid_life,5/11/2018 17:58,Latest Samsung Foldable Device Report Aligns With Concept Image From 2017
251,droid_life,26/10/2018 22:47,Samsung still seems confused on what foldable device will be 
252,droid_life,26/10/2018 16:19,Samsung Still Seems Confused on Its Foldable Phone But Itll Run Special Android galaxys10 
253,droid_life,28/10/2019 17:13,US Galaxy S10 Lineup Getting Note 10s Live Focus Video AR Doodle in New Update
254,droid_life,25/10/2019 15:52,One UI 20 Beta Opened to Galaxy Note 10 Lineup
255,droid_life,7/10/2019 18:35,Theres Something Off About These Galaxy Fold Reviews on Best Buy
256,droid_life,4/10/2019 23:50,Our thoughts after a week with the Galaxy Fold 
257,droid_life,4/10/2019 18:50,Galaxy Fold Thoughts After a Week of Folding My Phone
258,droid_life,3/10/2019 20:45,VIDEO Our Favorite Galaxy Fold Features galaxyfold 
259,droid_life,1/10/2019 19:02,Drop Test Confirms Dont Drop the Galaxy Fold
260,droid_life,30/9/2019 21:01,Verizon Galaxy S9 S9 Getting September Security Patch
261,droid_life,30/9/2019 17:32,My Galaxy Fold Display is Not Damaged After a Day galaxyfold 
262,droid_life,27/9/2019 21:31,Verizon Galaxy S8 S8 Note 8 and S10 5G Receive September Security Patch
263,droid_life,27/9/2019 18:59,Podcast We Have the Galaxy Fold Show kicks off at 1230PM Pacific
264,droid_life,27/9/2019 17:58,RT  2 Galaxy Folds gt 4 iPhone 11 Pros lol 
265,droid_life,24/9/2019 16:58,Galaxy S10 Family Picking Up Suite of Note 10 Features in New Update
266,droid_life,23/9/2019 14:22,Galaxy Fold Arrives This Week in the US galaxyfold 
267,droid_life,20/9/2019 18:19,We Crushed 8GB Data on Verizon 5G in 1 Minute With a Galaxy Note 10 5G 5G 
268,droid_life,20/9/2019 17:09,Verizon Galaxy S10 Note 10 Lineups Updated With September Security Patch
269,droid_life,18/9/2019 3:55,Android 10 beta for Galaxy S10 Galaxy Note 10 reported to launch next month 
270,droid_life,13/9/2019 21:26,Pixel 4 XL Gets a Galaxy Note 10 Comparison Already pixel4
271,droid_life,11/9/2019 19:09,5 Reasons the Galaxy Note 10 is Worth Buying
272,droid_life,11/9/2019 1:30,Second Galaxy arrives for Android 
273,droid_life,10/9/2019 19:34,Second Galaxy Available for Android Reminds Me a Lot of EVE Online
274,droid_life,5/9/2019 0:26,Android 10 Update for TMobile Galaxy Note 10 Galaxy S10 Already in Testing
275,droid_life,30/8/2019 19:08,RT  PSA Public Software Announcement  GalaxyS10 devices getting SW update including bug fixes security updates amp Nigh
276,droid_life,29/8/2019 15:09,Verizon Galaxy S10 Family Grabs a Fresh Update
277,droid_life,29/8/2019 1:50,Hole punch wallpapers for your Note 10 are here galaxynote10 
278,droid_life,29/8/2019 0:40,Our Galaxy Note 10 review galaxynote10 
279,droid_life,28/8/2019 20:08,Cool Wallpapers to Go With Your GalaxyNote10 Camera Cutout
280,droid_life,26/8/2019 17:50,PSA Your GalaxyNote10 Doesnt Have a Dead Pixel Thats the Proximity Sensor
281,droid_life,23/8/2019 23:04,We got a couple Galaxy Note 10 phones We did a podcast about it 
282,droid_life,23/8/2019 20:07,A Lot of Galaxy Phones on Verizon are Getting Updated With August Security Patch
283,droid_life,23/8/2019 2:05,VIDEO First 10 things to do with the Galaxy Note 10
284,droid_life,22/8/2019 21:45,Galaxy Note 10 First 10 Things to Dogalaxynote10
285,droid_life,22/8/2019 17:45,Last Chance to Get the Galaxy Note 10 150 PreOrder Credit galaxynote10 
286,droid_life,21/8/2019 23:36,VIDEO Galaxy Note 10 Unboxing
