date,volume,Open_USD,High_USD,Low_USD,Close_USD,Adj_Close_USD
23/8/2016,11545700,29.83287245,30.35248404,29.68953132,30.22706055,1.505754202
24/8/2016,15938550,29.93017961,29.96581078,29.14629395,29.44915887,1.467003335
25/8/2016,14173800,29.20298652,29.72254886,29.05965898,29.36423,1.462772529
26/8/2016,12058000,28.82583743,29.13096771,28.77199091,28.93353047,1.441317396
29/8/2016,8925750,28.52369491,29.20028692,28.43466964,29.20028692,1.454605779
30/8/2016,7849600,29.56069009,29.99144696,29.30941525,29.52479369,1.470770982
31/8/2016,20532200,29.37718026,29.37718026,28.84012029,29.00123828,1.444690221
1/9/2016,18790150,28.22268645,28.31182949,27.86611429,28.29400088,1.409459191
2/9/2016,8153000,28.58946601,28.91210576,28.463995,28.62531487,1.425963792
5/9/2016,8383800,28.74046469,29.19235879,28.65008587,29.02967692,1.446107012
6/9/2016,7660150,29.06969427,29.75709214,28.88880009,29.72091331,1.48054067
7/9/2016,9591850,30.23589074,30.30927882,29.74052117,29.74052117,1.481517473
8/9/2016,12070850,29.789349,30.08302095,29.62415852,30.08302095,1.498578939
9/9/2016,13258400,29.18026009,29.30705203,28.32894276,28.52818724,1.421125332
12/9/2016,26499350,26.71299098,26.99984189,26.1034328,26.26478644,1.308374399
13/9/2016,24717250,26.84830343,27.57826393,26.61685254,27.18657781,1.354293178
19/9/2016,22408150,27.47131567,28.0250288,27.43559224,27.82854995,1.386273068
20/9/2016,12921150,27.84390929,28.36185244,27.84390929,28.30827212,1.410170251
21/9/2016,10509050,28.67040142,28.77825246,28.32887313,28.6164759,1.425523181
22/9/2016,11429950,29.04087022,29.78504252,29.02271967,29.36758001,1.462939598
23/9/2016,18299650,28.71149881,29.00188059,28.42111703,28.51186133,1.420311908
26/9/2016,14524800,28.39653321,28.84841948,28.27000506,28.34230686,1.411865695
27/9/2016,9834400,28.21633987,28.67144213,27.90687034,28.56221759,1.422820538
28/9/2016,8706400,28.32313113,28.66942424,28.32313113,28.56006852,1.422713628
29/9/2016,11397550,28.57962419,29.41539196,28.56145532,29.07018353,1.448124832
30/9/2016,11762700,28.86089969,29.31468742,28.77014214,29.00611176,1.444932923
4/10/2016,13053100,29.02566712,29.27806422,28.95355366,29.09778058,1.449499446
5/10/2016,12470450,28.71097728,29.15930609,28.63924467,29.03377402,1.446310944
6/10/2016,29558150,30.37056723,30.44219593,29.85125919,30.28103136,1.50844268
7/10/2016,26050550,30.47045952,30.75724031,30.29122152,30.57800232,1.523236244
10/10/2016,25293300,29.68563598,30.38729647,29.2898275,30.22537482,1.5056704
11/10/2016,38427150,28.47362884,28.91852929,27.49484784,27.49484784,1.369649824
12/10/2016,39088550,26.57970734,27.46866076,26.56192827,27.29087008,1.359488667
13/10/2016,21864550,27.33356765,27.880239,27.24539485,27.45700957,1.367764721
14/10/2016,14158950,27.33591641,28.04227084,27.31825755,27.84802337,1.387242979
17/10/2016,12785200,27.45912,28.10831325,26.98538438,27.89776409,1.389720857
18/10/2016,10384500,27.91151526,28.31988985,27.91151526,28.21335735,1.405442135
19/10/2016,15444550,28.09971958,29.23865692,28.028536,28.91833079,1.440560175
20/10/2016,10330450,28.85714055,29.30082352,28.55543613,28.75065663,1.432207553
21/10/2016,10477500,28.22944059,28.35248299,27.91304587,27.93062335,1.391357803
24/10/2016,9289950,28.11229614,28.37700702,28.05935396,28.37700702,1.413594156
25/10/2016,9866100,28.27039809,28.34107408,28.1290461,28.21739109,1.405643158
26/10/2016,10534000,28.11982239,28.1550382,27.50354576,27.59158528,1.374468845
27/10/2016,14117000,27.48457684,28.28934484,27.22215249,27.51956675,1.370881159
28/10/2016,10214200,27.58852447,28.18220158,27.58852447,28.18220158,1.403890082
31/10/2016,12067200,28.1916917,28.59293484,28.10446493,28.59293484,1.424350633
1/11/2016,10347400,28.56036045,28.9458377,28.24496996,28.9458377,1.441930465
2/11/2016,10099250,28.6895921,28.89951595,28.53214922,28.74207306,1.431779962
3/11/2016,10341850,28.48933683,28.66411804,28.06986193,28.24464314,1.407000562
4/11/2016,7103850,28.05124428,28.55808919,28.05124428,28.43574732,1.416520567
7/11/2016,7661900,28.81198396,28.86446481,28.58456697,28.68952866,1.42916247
8/11/2016,5417450,29.03555254,29.03555254,28.78904088,28.94751266,1.442014034
9/11/2016,15683600,28.55579743,28.74663204,27.60162437,27.68836737,1.379289922
10/11/2016,11795350,28.07989691,28.42443552,27.87317374,28.40720859,1.415098666
11/11/2016,12836800,27.21278539,27.77936073,27.21278539,27.43598174,1.366717249
14/11/2016,15133300,27.19849841,27.21555076,26.46524735,26.4822997,1.319209936
15/11/2016,13665700,26.63911883,27.11941202,26.39897223,26.39897223,1.315058908
16/11/2016,13308200,26.19453892,26.6027655,26.19453892,26.50070886,1.320126957
17/11/2016,7870550,26.42773774,26.78463966,26.25778444,26.64867702,1.327497903
18/11/2016,9460750,26.90111188,27.00313885,26.69705793,26.96912986,1.343461215
21/11/2016,8180200,26.59130539,27.28794662,26.59130539,27.06706037,1.34833975
22/11/2016,9751100,27.36629882,28.01341727,27.24709279,27.92827011,1.391240545
23/11/2016,12668600,28.21650697,28.21650697,27.62193879,28.01265502,1.395444069
24/11/2016,7757150,27.90865725,27.95943103,27.63786373,27.92558184,1.391106575
25/11/2016,6276900,27.87658998,28.06345316,27.74068948,28.02947804,1.39628214
28/11/2016,13294050,28.09662426,28.62450023,27.92634169,28.5563872,1.422530353
29/11/2016,18081300,28.79608178,28.93239459,28.43826065,28.57457346,1.423436297
30/11/2016,28535200,28.59599798,29.78962938,28.59599798,29.7725775,1.483114179
1/12/2016,15535350,29.78476853,30.00729841,29.66494475,29.93882768,1.491395898
2/12/2016,15352950,29.41702155,29.65590688,29.12694651,29.46821126,1.467952181
5/12/2016,8484600,29.29553919,29.58559403,29.19316689,29.31260124,1.460200698
6/12/2016,14001800,29.45156269,30.10148103,29.41735646,29.89624366,1.489274757
7/12/2016,9603650,30.13692218,30.51535385,30.13692218,30.48095097,1.518401541
8/12/2016,16462550,30.97659736,31.01103494,30.58056527,30.82162828,1.535372436
9/12/2016,10652450,30.64414713,30.64414713,30.21734842,30.38806791,1.513774883
12/12/2016,11414450,29.67184766,30.27110598,29.67184766,29.99715932,1.49430168
13/12/2016,11684450,29.67316703,30.37599767,29.67316703,30.27314441,1.50805001
14/12/2016,7455100,30.4971912,30.60010636,30.25705584,30.48003868,1.518356382
15/12/2016,5773550,29.3559454,29.92923784,29.3559454,29.65945316,1.477479278
16/12/2016,11747700,29.72874396,30.33510928,29.64452655,30.20036143,1.50442407
19/12/2016,5435800,29.96316588,30.60246981,29.96316588,30.19869891,1.504341529
20/12/2016,7615200,30.05974242,30.46143163,29.99279422,30.32753523,1.510759369
21/12/2016,6552100,30.4619904,30.66305964,30.17714231,30.24416539,1.506606172
22/12/2016,6354600,30.12221029,30.15543943,29.88960635,30.05575202,1.497220747
23/12/2016,8334850,29.91952226,29.96936044,29.57065498,29.60388044,1.474710727
26/12/2016,4823600,29.50887307,29.84043345,29.47571704,29.80727741,1.484842958
27/12/2016,4653450,29.80309759,29.98532887,29.70369871,29.80309759,1.484634573
28/12/2016,6662900,29.53888286,29.65426912,29.34107784,29.47294785,6.229412555
29/12/2016,7516450,29.2857631,29.79838798,29.26922681,29.79838798,6.298197501
2/1/2017,4650600,29.79235669,30.00764331,29.70955414,29.89171975,6.317923747
3/1/2017,7357650,30.05894226,30.34064128,29.84352537,30.22464757,6.388291861
4/1/2017,7971750,30.42978672,30.44646058,30.09630961,30.14633118,6.371739335
5/1/2017,10967450,30.27439358,30.27439358,29.8378244,29.85461552,6.310081229
6/1/2017,8880950,30.37277383,30.59104142,30.25524513,30.38956365,6.423149184
9/1/2017,13194900,30.39378361,31.14117173,30.36056636,30.90865098,6.532863127
10/1/2017,9099800,31.0412078,31.14112585,30.87467772,31.00790179,6.553841088
11/1/2017,12018150,31.26096193,32.12747047,31.1776438,31.89417971,6.741165248
12/1/2017,11669150,32.32451808,33.00503425,32.30750518,33.00503425,6.975956142
13/1/2017,15954450,32.45707779,32.64449399,31.91186703,31.91186703,6.744902869
16/1/2017,16611500,31.14863319,31.95988354,30.69230487,30.9796227,6.547863715
17/1/2017,8150700,31.29545087,32.0483212,31.29545087,31.62055397,6.683331253
18/1/2017,8875400,31.61499292,32.00761972,31.25650758,31.52963926,6.664115623
19/1/2017,9418900,32.04052552,32.21041166,31.44592404,31.83666215,6.729008238
20/1/2017,9185000,31.55612557,31.81115891,31.35209889,31.62413446,6.684087264
23/1/2017,8810400,31.84529469,32.58150311,31.67408342,32.58150311,6.886437551
24/1/2017,11048750,32.71768548,33.11249491,32.51169796,32.75201674,6.922477537
25/1/2017,13433850,32.91275081,33.82270167,32.89558192,33.82270167,7.148777947
26/1/2017,15214500,33.79380518,34.29102505,33.79380518,34.20529748,7.229643115
31/1/2017,17992200,34.47447701,34.47447701,34.09430734,34.09430734,7.206184633
1/2/2017,14150400,34.18946036,34.293222,33.75712019,33.82629462,7.149537556
2/2/2017,15029300,34.67751292,34.73005461,34.32723501,34.46734618,7.285030509
3/2/2017,10386350,34.34330696,34.43047271,34.1515423,34.39560641,7.26986731
6/2/2017,8860700,34.8324811,34.90288531,34.44525797,34.81488005,7.358485735
7/2/2017,14041800,34.48750929,34.50494484,33.79008746,33.8423941,7.152939413
8/2/2017,17092950,33.84798958,33.88293846,33.37617971,33.55092411,7.091334944
9/2/2017,13694150,33.89818015,33.95062705,33.40867575,33.56601645,7.094524867
10/2/2017,11020750,33.38515901,33.69814488,33.29821849,33.3503828,7.048948312
13/2/2017,11102050,32.79123526,33.06927435,32.77385781,32.98238713,6.971168787
14/2/2017,13124150,33.39177397,33.65567103,32.82879359,33.05750437,6.987046054
15/2/2017,14191550,32.47018708,33.24078483,32.47018708,33.03062181,6.981363616
16/2/2017,10226350,33.17395818,33.66542423,33.15640582,33.36703413,7.052467926
17/2/2017,15377450,32.66060289,33.07799079,32.41712662,32.92147033,6.958293644
20/2/2017,7485800,33.30270612,33.79065786,33.25042558,33.68609677,7.119904593
21/2/2017,10562600,33.59774799,34.48694631,33.49313643,33.94645321,7.174932566
22/2/2017,8539450,34.13084377,34.42839471,34.11334077,34.39338872,7.269397962
23/2/2017,10217300,34.37156521,34.7415308,34.37156521,34.51250448,7.294575132
24/2/2017,9296850,34.49534222,34.61929879,33.69847856,33.84014321,7.152463477
27/2/2017,9033700,33.54174743,33.64761302,33.25943919,33.57703596,7.096853711
28/2/2017,15088700,33.77225851,34.39339831,33.68352425,34.10944869,7.209385049
2/3/2017,21249800,33.54240922,34.79959478,33.54240922,34.67736841,7.329420982
3/3/2017,12708700,34.10553481,34.43497313,33.94948509,34.34827883,7.259863901
6/3/2017,12234850,33.97381661,34.84005365,33.97381661,34.71878046,7.338173949
7/3/2017,10553250,34.62378363,35.07615468,34.62378363,34.97176136,7.391644115
8/3/2017,12140950,34.88697425,35.25146503,34.83490414,34.88697425,7.373723481
9/3/2017,14372250,34.6995705,34.78588784,34.54419929,34.6995705,7.334113757
10/3/2017,10227800,34.56109208,34.95894249,34.47460286,34.75136837,7.345060641
13/3/2017,7424100,34.9109145,35.73050141,34.9109145,35.39917904,7.481983098
14/3/2017,11325050,35.32448404,36.12454621,35.2201281,35.9680123,7.602210978
15/3/2017,9587850,35.60212934,36.16059411,35.60212934,36.12569006,7.635538381
16/3/2017,9933150,37.07919547,37.41627907,36.84855933,37.11467796,7.844571624
17/3/2017,12602300,36.99392511,37.6134406,36.92312334,37.52493839,7.931283997
20/3/2017,10250050,37.64580346,37.7533629,37.41275801,37.5561706,7.937885683
21/3/2017,14220150,37.35958808,38.16436619,37.34170412,38.05706244,8.043753678
22/3/2017,16427250,37.15218829,37.92023833,37.13432666,37.92023833,8.01483562
23/3/2017,15397100,37.69891832,37.84185261,37.25224867,37.3415826,7.892529678
24/3/2017,12808150,37.13641283,37.47563968,36.67220767,37.04714261,7.830297522
27/3/2017,12177650,37.13951736,37.75249969,37.12148847,37.13951736,7.849820918
28/3/2017,8216250,37.32497788,37.57644548,37.16332013,37.25312999,7.873834791
29/3/2017,10093250,37.51361078,37.71133465,37.3698116,37.54956058,7.936488553
30/3/2017,8204000,37.50088068,38.00232512,37.50088068,37.59042433,9.544200579
31/3/2017,10500300,37.42843438,37.60743215,36.87354128,36.87354128,9.362183986
3/4/2017,9579400,37.05558774,37.34200774,36.96608149,37.09139024,9.417496302
4/4/2017,12255500,36.98109554,37.49669735,36.90997805,37.40780049,9.497832135
5/4/2017,10699700,37.19969735,37.50155647,37.02213316,37.41277438,9.499096214
6/4/2017,9683400,37.1317264,37.2024535,36.77809091,36.99027221,9.391823014
7/4/2017,10021000,36.83292577,36.85054918,36.26897667,36.65669167,9.307125618
10/4/2017,7141350,36.71980334,36.71980334,36.33456935,36.71980334,9.323150731
11/4/2017,7172900,36.65994566,36.65994566,36.34526801,36.3627501,9.232493921
12/4/2017,8274900,36.71049237,36.78065098,36.57017515,36.74557167,9.329694789
13/4/2017,9040800,36.81392932,37.52086988,36.81392932,37.48552285,9.517566908
14/4/2017,5462850,37.18020611,37.26839445,36.82745273,37.05674243,9.408699088
17/4/2017,5224750,36.81597074,36.8860964,36.39521679,36.43027962,9.249639423
18/4/2017,6860650,36.46253307,36.58500798,36.11260473,36.30506531,9.217848909
19/4/2017,11762900,36.23488654,36.3401695,35.88394333,35.88394333,9.110926148
20/4/2017,21148850,35.71311214,35.90672684,35.27307872,35.44909209,9.000517422
21/4/2017,15130500,35.64033677,36.45034442,35.64033677,35.88686084,9.111666976
24/4/2017,8990150,36.56111483,36.56111483,36.25983565,36.54339253,9.278359521
25/4/2017,19299600,36.76204611,37.89700557,36.63790992,37.86153809,9.613036105
26/4/2017,14794800,37.75751893,37.84594404,37.59835375,37.84594404,9.609078214
27/4/2017,23032250,37.64136819,39.24575438,36.98903535,38.64631338,9.812292577
28/4/2017,22685700,40.23312883,40.25070556,39.12579501,39.21367865,9.956344915
2/5/2017,14068300,40.2571637,40.2571637,39.60243181,39.7263,10.0865001
4/5/2017,13690100,40.23332017,40.23332017,39.49380182,40.07485195,10.1749966
8/5/2017,19582550,40.17604919,41.49995239,40.01718081,41.49995239,10.53683009
10/5/2017,23410950,40.67378581,41.60780256,40.180343,40.180343,10.20178121
11/5/2017,21277850,40.2478214,40.9212768,40.0705963,40.31871145,10.23691495
12/5/2017,9422900,40.5770603,40.93175488,40.48838665,40.63026449,10.31601484
15/5/2017,8001400,40.84161982,41.43248937,40.84161982,41.27134313,10.47878619
16/5/2017,8803750,41.79054553,41.91593508,41.28898733,41.53976643,10.54693955
17/5/2017,7424450,41.18895878,41.65336161,41.17109713,41.3854369,10.50775334
18/5/2017,11160350,40.37376152,40.6032582,40.19722562,40.55029743,10.29571363
19/5/2017,15762350,40.76686616,40.89191789,39.9450976,39.9450976,10.14205261
22/5/2017,17643550,40.31468696,40.6190163,40.0640628,40.36839214,10.24952571
23/5/2017,12607050,40.39325352,40.55340299,39.9483939,39.96618829,10.14740694
24/5/2017,8675400,39.95527811,40.34717116,39.90183815,39.97309143,10.14915854
25/5/2017,13044800,40.32874958,40.79311959,40.00726265,40.79311959,10.35736378
26/5/2017,13613650,40.78362704,41.55279193,40.72996437,41.21292838,10.46395545
29/5/2017,8739550,41.22890037,41.38946294,40.47960837,40.6936918,10.33212048
30/5/2017,12433600,40.4935517,40.6180925,39.56839147,39.71072381,10.08254469
31/5/2017,18669100,39.85882025,40.25222269,39.69788289,39.96611182,10.14738713
1/6/2017,9753500,39.9939876,40.02964876,39.5838843,39.8335124,10.11372092
2/6/2017,12488750,40.11572047,40.91696655,40.06230406,40.91696655,10.38881011
5/6/2017,7599400,41.159348,41.44542514,40.87327087,41.0699489,10.42765305
7/6/2017,13729400,41.34979903,41.34979903,40.22935287,40.28270745,10.22777153
8/6/2017,13978750,40.05842622,40.57473482,40.05842622,40.20085618,10.20698958
9/6/2017,11732850,40.62900345,41.30496761,40.55784933,41.00256259,10.41054286
12/6/2017,10954300,40.12516592,40.28418243,39.87780691,40.08982892,10.17879845
13/6/2017,8624900,39.99552758,40.42082339,39.99552758,40.22589614,10.213346
14/6/2017,10166700,40.70747749,40.93856797,40.20974414,40.31640129,10.23632587
15/6/2017,9657000,40.38278797,40.59495673,39.94076971,40.38278797,10.25318067
16/6/2017,17403450,40.15477931,40.54308926,40.11947841,40.22538112,10.2132154
19/6/2017,11303900,40.20054341,41.06488155,40.18290386,41.06488155,10.42636394
20/6/2017,15045000,41.43970434,42.22919914,41.42216002,42.22919914,10.72198689
21/6/2017,9973650,41.79982719,42.13254471,41.57217837,41.57217837,10.55516572
22/6/2017,11455800,41.98135051,42.08639142,41.77126869,41.98135051,10.6590563
23/6/2017,9515100,41.83854117,41.99675415,41.6803282,41.85612039,10.62725933
26/6/2017,8552800,41.81135091,42.55044045,41.81135091,42.48005097,10.7856772
27/6/2017,9616750,42.36091261,42.51904128,42.07979498,42.43119202,10.77327204
28/6/2017,9572500,41.6304657,41.98030155,41.59548212,41.71792467,10.59217362
29/6/2017,8306550,42.04347279,42.28852218,41.95595516,41.95595516,12.48475244
30/6/2017,11877550,41.55194088,41.65691421,41.2020298,41.58693199,12.37494368
3/7/2017,6805550,41.35258172,41.59634431,41.02176107,41.10881914,12.23267095
4/7/2017,7961000,40.9455021,41.15387616,40.71976354,40.80658606,12.14273615
5/7/2017,10640250,40.55878849,41.30378119,40.52413767,41.21715413,12.26490926
6/7/2017,10923050,41.48044693,41.56686453,41.23847765,41.53229749,12.3586853
7/7/2017,8131900,41.33289432,41.66189515,41.22899932,41.43678932,12.33026507
10/7/2017,10792750,42.17858343,42.52644804,42.02204436,42.31772927,12.59240487
11/7/2017,9717800,42.27389598,42.58677843,41.96101353,42.58677843,12.67246591
12/7/2017,9486150,42.76345979,43.63618346,42.62382401,43.53145662,12.95357067
13/7/2017,16034150,44.02582275,44.78185724,43.99065835,44.44779549,13.22624505
14/7/2017,8239000,44.95135511,45.02186704,44.44014362,44.49302757,13.23970534
17/7/2017,8976100,45.14379232,45.25022169,44.80676597,44.91319534,13.36473251
18/7/2017,7084450,44.85392143,45.26314007,44.80054508,45.22755584,13.45827621
19/7/2017,11157500,45.10654346,45.28475975,44.55407295,45.21347323,13.45408478
20/7/2017,8367600,45.13895255,45.63693942,44.9611001,45.53022795,13.54834134
21/7/2017,8449050,45.46629604,45.73448104,45.16235305,45.66296504,13.58784067
24/7/2017,7099750,45.45797155,45.72695363,45.386243,45.60142866,13.56952865
25/7/2017,10810600,45.22284165,45.45567212,44.72136064,44.77509074,13.32363718
26/7/2017,11224800,44.29311839,44.66818109,44.02521646,44.50743993,13.24399332
27/7/2017,11449500,44.86028633,45.434498,44.46551581,44.68084519,13.29559266
28/7/2017,26168300,44.33024696,44.33024696,42.1760462,42.51430913,12.65090053
31/7/2017,12701400,42.25737213,42.98809851,41.81180726,42.95245332,12.78127888
1/8/2017,11369500,42.77450019,43.52305394,42.3645779,43.30918144,12.88742988
2/8/2017,7777450,43.77716766,43.90173683,43.24329976,43.59921169,12.97373373
3/8/2017,15540800,43.48092837,43.48092837,41.8126805,42.39834199,12.61639137
4/8/2017,8359200,42.84193926,42.85973076,42.25481966,42.43273469,12.62662621
7/8/2017,7218250,42.05151777,42.56498893,41.99840006,42.12234138,12.53426408
8/8/2017,7979600,42.62499586,42.87374532,42.18080041,42.39401423,12.61510321
9/8/2017,14555400,41.62700724,41.62700724,40.60828723,40.64341551,12.09418264
10/8/2017,22986150,40.41264232,40.51761022,39.76534025,40.15022256,11.94742389
11/8/2017,25407300,39.42433177,39.58160969,38.63794217,38.98744866,11.60142072
14/8/2017,19185600,39.59095838,39.83664696,39.23997471,39.48566328,11.74967119
16/8/2017,21913650,40.54294853,40.68329625,40.34997041,40.52540507,12.0590663
17/8/2017,12415850,41.23962011,41.53820339,41.04641916,41.309875,12.29249938
18/8/2017,10477950,40.96764901,41.38818946,40.51206352,41.09030664,12.22716315
21/8/2017,5103450,41.47615151,41.47615151,40.89667946,41.12495633,12.23747344
22/8/2017,7381750,41.2779349,41.57768923,41.17213925,41.43662837,12.33021661
23/8/2017,9384700,42.22292108,42.22292108,41.69270441,41.95781275,12.4853056
24/8/2017,8657450,42.13800014,42.26214407,41.9783865,42.13800014,12.53892154
25/8/2017,11243550,42.60329603,42.60329603,41.57113598,41.83807392,12.44967381
28/8/2017,9962100,41.98340022,42.17983468,41.0369433,41.16194705,12.24847997
29/8/2017,12623650,40.61683557,41.00840892,40.18966465,41.00840892,12.20279297
30/8/2017,7513000,41.29412714,41.31193401,40.92018291,41.13386533,12.24012465
31/8/2017,11011700,41.05643695,41.42951578,40.86101471,41.14526525,12.24351589
1/9/2017,10641700,41.47220225,41.63287803,41.32937934,41.49005512,12.3461156
4/9/2017,7943500,40.5191477,41.03249645,40.27132417,40.74926955,12.12568084
5/9/2017,11716100,40.91822214,41.50226251,40.67044744,41.37837516,12.3128826
6/9/2017,10811050,41.20519078,41.57529728,41.15231842,41.41668021,12.32428067
7/9/2017,9676500,41.64997372,42.7311007,41.64997372,42.64248373,12.68904164
8/9/2017,10893000,43.07395564,43.49850387,42.96781859,43.41005632,12.91744646
11/9/2017,10374750,43.91430739,44.33842947,43.73758985,44.00266616,13.09378823
12/9/2017,12029750,44.50329483,44.52102522,43.56358382,43.97138294,13.08448016
13/9/2017,9357000,44.20825654,44.72292512,43.87105988,44.03078462,13.10215604
14/9/2017,14204750,44.21972248,44.44938943,43.95472214,44.43172274,13.2214619
15/9/2017,10757300,44.4734337,44.70331626,44.08440168,44.56185007,13.26018366
18/9/2017,11524950,44.83371966,46.5546816,44.81597779,46.5546816,13.8531874
19/9/2017,9850400,46.5036957,46.62770556,45.86593073,46.16709752,13.73785518
20/9/2017,9292750,46.23809256,46.57520836,45.98969145,46.32680725,13.78537886
21/9/2017,8839800,46.06838981,46.72121648,46.06838981,46.58006477,13.86073967
25/9/2017,9303100,46.82028988,47.42100303,46.82028988,47.36799893,14.09520203
26/9/2017,0,47.11109836,47.11109836,47.11109836,47.11109836,14.01875663
27/9/2017,10797000,45.52471851,45.69981359,45.08698084,45.2445664,13.46333788
28/9/2017,12025450,45.58888124,45.76335074,44.71653372,44.71653372,15.39089199
29/9/2017,12909400,44.69726815,45.0815354,44.40033436,44.78460161,15.41431931
10/10/2017,20519800,47.10854406,47.35574032,46.61415154,46.61415154,16.04402863
11/10/2017,13652150,47.35180345,48.37658129,47.12211187,48.27056979,16.61414855
12/10/2017,13890700,48.45386553,48.73660143,47.80003875,48.41852354,16.66507266
13/10/2017,12601650,48.28900651,48.5546226,47.61611239,47.81089753,16.45593577
16/10/2017,9769950,47.9009646,48.68186213,47.70574021,47.84772158,16.46861006
17/10/2017,10607800,47.82787809,49.03198609,47.81017061,48.51846944,16.69947283
18/10/2017,10110750,48.45331157,48.82453358,47.76389925,48.40027985,16.65879335
19/10/2017,12108700,48.33774904,48.33774904,46.81780519,46.81780519,16.11412487
20/10/2017,8027050,46.70342123,47.85331607,46.70342123,47.6233371,16.39137952
23/10/2017,8311050,48.32659831,48.36200241,47.79553679,48.06106755,16.54204082
24/10/2017,5806050,48.45020748,48.52106702,47.86561632,47.86561632,16.47476765
25/10/2017,5882850,48.05123059,48.38911859,47.74890975,47.92674554,16.49580827
26/10/2017,9776550,47.81629645,47.97651487,46.6413614,46.6413614,16.0533934
27/10/2017,7392500,46.44162549,47.25701281,46.21118994,47.04430307,16.19208371
30/10/2017,8196150,47.81688961,48.29701457,47.74575999,48.04806089,16.53756287
31/10/2017,13381550,48.340398,49.57439262,47.83964656,49.25248098,16.95210939
1/11/2017,14510250,51.69839955,51.69839955,50.51158411,51.44665082,17.70731646
2/11/2017,10721050,51.70799419,51.72597958,51.04253479,51.31231563,17.66108145
3/11/2017,9935800,51.21490214,51.28670712,50.13782743,50.6045598,17.41747951
6/11/2017,9000950,50.69978663,50.80769678,49.76456531,50.69978663,17.45025544
7/11/2017,7464550,50.72212703,51.20793669,50.25431032,50.47022573,17.37124296
8/11/2017,8520200,50.39013276,51.2524238,50.17456,50.98295785,17.54771919
9/11/2017,11994050,50.92503327,50.92503327,50.0124624,50.40612042,17.34917901
10/11/2017,6748800,49.85152477,50.51263818,49.83365684,50.38756267,17.34279261
13/11/2017,8806650,50.37497031,50.7322396,50.10701834,50.35710684,17.33230918
14/11/2017,6725000,50.56917355,50.89207001,50.15658363,50.15658363,17.26329176
15/11/2017,8816950,50.68808231,51.05065801,50.14421877,50.16234756,17.26527573
16/11/2017,7640700,50.52564978,51.03600988,50.48919549,50.83551127,17.49696939
17/11/2017,10733150,51.44560703,51.88344199,50.91655647,50.91655647,17.52486601
20/11/2017,9472750,51.00750523,51.08050345,50.36877082,50.36877082,17.33632483
21/11/2017,10324700,50.84885798,51.25271172,50.73871604,50.73871604,17.46365564
22/11/2017,7952950,51.37669372,51.57860284,51.04629698,51.35833835,17.67692131
23/11/2017,6272900,51.61450158,51.6329485,50.74749601,51.00575299,17.55556567
24/11/2017,4536200,51.01899236,51.20350951,50.90828207,51.16660608,17.61092778
27/11/2017,18128900,50.91828298,50.91828298,48.41651763,48.41651763,16.66438107
28/11/2017,13499400,48.77631323,49.31313034,47.86927742,49.31313034,16.97298524
29/11/2017,9590250,49.3537694,49.3908775,48.7043777,48.79714794,16.79539119
30/11/2017,29634150,46.76049904,47.73621025,46.20820969,46.76049904,16.09440048
1/12/2017,12868600,46.89491794,47.79958368,46.89491794,46.93184307,16.15337509
4/12/2017,14865050,46.83649606,47.29712249,46.0810687,47.29712249,16.27910145
5/12/2017,9326550,46.58301602,47.2274451,46.28841987,47.19062058,16.24244287
6/12/2017,10889200,46.90200697,47.17650174,45.76742857,45.76742857,15.75259919
7/12/2017,11065600,45.79148569,46.65167747,45.77318374,46.43205404,15.98135448
8/12/2017,11290450,46.91939969,47.5040651,46.62706698,47.5040651,16.35032682
11/12/2017,8125850,47.71213665,47.74883829,47.25336611,47.51027761,16.35246568
12/12/2017,8765050,47.5867007,47.84382683,47.43977148,47.84382683,16.46726975
13/12/2017,11333700,47.76657527,47.76657527,46.8497504,47.05145187,16.19454365
14/12/2017,20310400,47.16897124,48.05132145,46.9300014,46.9300014,16.15274061
15/12/2017,14928550,47.08689297,47.30744047,46.42525044,46.51714524,16.01064168
18/12/2017,7350250,46.56441512,47.13474182,46.56441512,47.09794655,16.2105446
19/12/2017,11978600,47.55848995,48.05677448,47.54003497,47.57694493,16.37541237
21/12/2017,15624300,47.18361392,47.23912406,45.42579301,45.46279977,15.64774842
22/12/2017,11199650,45.87634956,46.39640535,45.7277622,46.15495088,15.88597747
26/12/2017,16039850,46.30132608,46.61769366,44.84975717,44.84975717,15.43674616
27/12/2017,10743600,45.57920687,46.13777559,45.11373295,45.95158602,28.55169972
28/12/2017,8985450,46.33836897,47.64736244,46.28226925,47.64736244,29.60535638
2/1/2018,8474250,48.36957997,48.38840815,47.80473474,48.03067284,29.84352425
3/1/2018,10013500,49.29712422,49.31588978,48.2462529,48.43390849,30.09407269
4/1/2018,11695450,49.0069517,49.06336799,47.61534984,48.02906931,29.84253038
5/1/2018,9481150,48.22888698,48.99979707,48.13487356,48.99979707,30.44568394
8/1/2018,8383650,49.09616784,49.20860181,48.25291305,48.74012693,30.28433745
9/1/2018,18013600,48.16566547,48.40902095,46.7804112,47.1735239,29.3109428
10/1/2018,18566800,47.27709903,47.29582263,45.5358039,45.72303993,28.40969306
11/1/2018,25123800,45.1692934,46.162643,45.00061139,45.20677829,28.08891854
12/1/2018,27270450,45.40292507,45.62881027,44.00996634,45.36527754,28.18739747
15/1/2018,10096000,45.88337648,46.05261844,45.05597133,45.63891586,28.35742369
16/1/2018,20389650,45.78737715,47.08324631,45.65591216,46.95178133,29.1731647
