,date,open,high,low,close,adj_close,volume,Stockname
278,5/25/2016,25660.0,25960.0,25480.0,25900.0,1244.091064,11862750.0,samsungtech15-19
279,5/26/2016,25980.0,26060.0,25900.0,25920.0,1245.051758,12653650.0,samsungtech15-19
280,5/27/2016,26000.0,26020.0,25460.0,25640.0,1231.602173,13744550.0,samsungtech15-19
281,5/30/2016,25940.0,25940.0,25480.0,25600.0,1229.680786,10315350.0,samsungtech15-19
282,5/31/2016,25600.0,26000.0,25360.0,25840.0,1241.2089839999999,62527700.0,samsungtech15-19
283,6/1/2016,25960.0,26820.0,25900.0,26660.0,1280.597046,23504000.0,samsungtech15-19
284,6/2/2016,27000.0,27440.0,26920.0,27300.0,1311.3394779999999,23806950.0,samsungtech15-19
285,6/3/2016,27400.0,27580.0,27280.0,27540.0,1322.8673099999999,17066200.0,samsungtech15-19
286,6/7/2016,27720.0,28040.0,27600.0,27960.0,1343.041992,23142150.0,samsungtech15-19
287,6/8/2016,28380.0,28380.0,27780.0,28120.0,1350.727417,18808100.0,samsungtech15-19
288,6/9/2016,28160.0,28600.0,28120.0,28600.0,1373.783936,25768750.0,samsungtech15-19
289,6/10/2016,28480.0,28500.0,28080.0,28120.0,1350.727417,14484050.0,samsungtech15-19
290,6/13/2016,27920.0,27920.0,27240.0,27420.0,1317.103394,15248300.0,samsungtech15-19
291,6/14/2016,27420.0,27720.0,27380.0,27600.0,1325.749634,12273050.0,samsungtech15-19
292,6/15/2016,27700.0,28320.0,27660.0,28260.0,1357.452515,15334450.0,samsungtech15-19
293,6/16/2016,28260.0,28340.0,27900.0,28180.0,1353.6094970000001,14621550.0,samsungtech15-19
294,6/17/2016,28200.0,28700.0,28200.0,28520.0,1369.941284,16419700.0,samsungtech15-19
295,6/20/2016,28540.0,28960.0,28520.0,28620.0,1374.744751,13515800.0,samsungtech15-19
296,6/21/2016,28640.0,28980.0,28520.0,28960.0,1391.07605,10020550.0,samsungtech15-19
297,6/22/2016,28920.0,29000.0,28620.0,28900.0,1388.194214,8948250.0,samsungtech15-19
298,6/23/2016,28880.0,28900.0,28540.0,28600.0,1373.783936,11256300.0,samsungtech15-19
299,6/24/2016,28900.0,28900.0,27200.0,28000.0,1344.963257,20552600.0,samsungtech15-19
300,6/27/2016,28000.0,28100.0,27700.0,27960.0,1343.041992,11839000.0,samsungtech15-19
301,6/28/2016,27800.0,28080.0,27580.0,27980.0,1344.002563,10718950.0,samsungtech15-19
302,6/29/2016,28160.0,28240.0,27820.0,27920.0,1390.828491,10527050.0,samsungtech15-19
303,6/30/2016,28160.0,28900.0,27940.0,28500.0,1419.721313,13671700.0,samsungtech15-19
304,7/1/2016,28540.0,29580.0,28540.0,29320.0,1460.569092,14393600.0,samsungtech15-19
305,7/4/2016,29280.0,29480.0,29020.0,29320.0,1460.569092,7995000.0,samsungtech15-19
306,7/5/2016,29320.0,29500.0,29240.0,29380.0,1463.557983,7870350.0,samsungtech15-19
307,7/6/2016,28940.0,29040.0,28240.0,28420.0,1415.735962,16749150.0,samsungtech15-19
308,7/7/2016,28420.0,29000.0,28320.0,29000.0,1444.628418,11495200.0,samsungtech15-19
309,7/8/2016,29000.0,29500.0,28980.0,29200.0,1454.591309,13498150.0,samsungtech15-19
310,7/11/2016,29200.0,30000.0,29200.0,29780.0,1483.4838869999999,14056800.0,samsungtech15-19
311,7/12/2016,29980.0,30100.0,29200.0,29280.0,1458.576904,11024700.0,samsungtech15-19
312,7/13/2016,29920.0,29920.0,29260.0,29620.0,1475.51355,10009900.0,samsungtech15-19
313,7/14/2016,29620.0,30000.0,29520.0,30000.0,1494.443237,12430250.0,samsungtech15-19
314,7/15/2016,30000.0,30440.0,29720.0,30360.0,1512.376587,11623150.0,samsungtech15-19
315,7/18/2016,30360.0,30660.0,30000.0,30660.0,1527.320923,11567200.0,samsungtech15-19
316,7/19/2016,30560.0,30800.0,30440.0,30660.0,1527.320923,10122250.0,samsungtech15-19
317,7/20/2016,30660.0,30840.0,30480.0,30800.0,1534.295166,7773150.0,samsungtech15-19
318,7/21/2016,30800.0,30940.0,30740.0,30860.0,1537.28418,8544700.0,samsungtech15-19
319,7/22/2016,30120.0,30560.0,30120.0,30320.0,1510.383911,8585150.0,samsungtech15-19
320,7/25/2016,30000.0,30460.0,29900.0,30040.0,1496.435913,7732500.0,samsungtech15-19
321,7/26/2016,30000.0,30620.0,29960.0,30600.0,1524.3320310000001,7228500.0,samsungtech15-19
322,7/27/2016,30240.0,30580.0,30240.0,30540.0,1521.34314,6335050.0,samsungtech15-19
323,7/28/2016,30660.0,30720.0,29960.0,30140.0,1501.417358,9503700.0,samsungtech15-19
324,7/29/2016,30400.0,31140.0,30220.0,30780.0,1533.298828,14985600.0,samsungtech15-19
325,8/1/2016,31380.0,31600.0,31200.0,31360.0,1562.1914060000001,11515400.0,samsungtech15-19
326,8/2/2016,31360.0,31360.0,30920.0,30960.0,1542.2653810000002,8315800.0,samsungtech15-19
327,8/3/2016,30960.0,30960.0,30340.0,30340.0,1511.3803710000002,7504900.0,samsungtech15-19
328,8/4/2016,30380.0,30660.0,30340.0,30340.0,1511.3803710000002,7009950.0,samsungtech15-19
329,8/5/2016,30580.0,31280.0,30500.0,31220.0,1555.217407,6958850.0,samsungtech15-19
330,8/8/2016,31320.0,31500.0,31120.0,31380.0,1563.1877439999998,11125150.0,samsungtech15-19
331,8/9/2016,31480.0,31580.0,31140.0,31340.0,1561.1953130000002,9023200.0,samsungtech15-19
332,8/10/2016,31340.0,31400.0,30680.0,30820.0,1535.291382,12340350.0,samsungtech15-19
333,8/11/2016,30820.0,31180.0,30520.0,31180.0,1553.224731,10533600.0,samsungtech15-19
334,8/12/2016,31180.0,31400.0,30880.0,30900.0,1539.276733,10474850.0,samsungtech15-19
335,8/16/2016,30900.0,31520.0,30900.0,31360.0,1562.1914060000001,10843100.0,samsungtech15-19
336,8/17/2016,31380.0,31400.0,31020.0,31320.0,1560.198975,7446450.0,samsungtech15-19
337,8/18/2016,31340.0,32880.0,31320.0,32800.0,1633.924683,18327050.0,samsungtech15-19
338,8/19/2016,32760.0,33500.0,32720.0,33500.0,1668.794922,16805150.0,samsungtech15-19
339,8/22/2016,33480.0,33840.0,33180.0,33300.0,1658.8320310000001,12612200.0,samsungtech15-19
340,8/23/2016,33300.0,33880.0,33140.0,33740.0,1680.750488,11545700.0,samsungtech15-19
341,8/24/2016,33600.0,33640.0,32720.0,33060.0,1646.876587,15938550.0,samsungtech15-19
342,8/25/2016,32600.0,33180.0,32440.0,32780.0,1632.928345,14173800.0,samsungtech15-19
343,8/26/2016,32120.0,32460.0,32060.0,32240.0,1606.028442,12058000.0,samsungtech15-19
344,8/29/2016,32040.0,32800.0,31940.0,32800.0,1633.924683,8925750.0,samsungtech15-19
345,8/30/2016,32940.0,33420.0,32660.0,32900.0,1638.9061279999999,7849600.0,samsungtech15-19
346,8/31/2016,32820.0,32820.0,32220.0,32400.0,1613.998779,20532200.0,samsungtech15-19
347,9/1/2016,31660.0,31760.0,31260.0,31740.0,1581.12085,18790150.0,samsungtech15-19
348,9/2/2016,31900.0,32260.0,31760.0,31940.0,1591.084106,8153000.0,samsungtech15-19
349,9/5/2016,31800.0,32300.0,31700.0,32120.0,1600.0507810000001,8383800.0,samsungtech15-19
350,9/6/2016,32140.0,32900.0,31940.0,32860.0,1636.913574,7660150.0,samsungtech15-19
351,9/7/2016,32960.0,33040.0,32420.0,32420.0,1614.995117,9591850.0,samsungtech15-19
352,9/8/2016,32460.0,32780.0,32280.0,32780.0,1632.928345,12070850.0,samsungtech15-19
353,9/9/2016,32220.0,32360.0,31280.0,31500.0,1569.1655269999999,13258400.0,samsungtech15-19
354,9/12/2016,29800.0,30120.0,29120.0,29300.0,1459.572876,26499350.0,samsungtech15-19
355,9/13/2016,30160.0,30980.0,29900.0,30540.0,1521.34314,24717250.0,samsungtech15-19
356,9/19/2016,30760.0,31380.0,30720.0,31160.0,1552.2285160000001,22408150.0,samsungtech15-19
357,9/20/2016,31180.0,31760.0,31180.0,31700.0,1579.128418,12921150.0,samsungtech15-19
358,9/21/2016,31900.0,32020.0,31520.0,31840.0,1586.102295,10509050.0,samsungtech15-19
359,9/22/2016,32000.0,32820.0,31980.0,32360.0,1612.0063480000001,11429950.0,samsungtech15-19
360,9/23/2016,31640.0,31960.0,31320.0,31420.0,1565.180176,18299650.0,samsungtech15-19
361,9/26/2016,31420.0,31920.0,31280.0,31360.0,1562.1914060000001,14524800.0,samsungtech15-19
362,9/27/2016,31000.0,31500.0,30660.0,31380.0,1563.1877439999998,9834400.0,samsungtech15-19
363,9/28/2016,31080.0,31460.0,31080.0,31340.0,1561.1953130000002,8706400.0,samsungtech15-19
364,9/29/2016,31460.0,32380.0,31440.0,32000.0,1594.072998,11397550.0,samsungtech15-19
365,9/30/2016,31800.0,32300.0,31700.0,31960.0,1592.0802,11762700.0,samsungtech15-19
366,10/4/2016,32200.0,32480.0,32120.0,32280.0,1608.0209960000002,13053100.0,samsungtech15-19
367,10/5/2016,32020.0,32520.0,31940.0,32380.0,1613.002441,12470450.0,samsungtech15-19
368,10/6/2016,33920.0,34000.0,33340.0,33820.0,1684.735596,29558150.0,samsungtech15-19
369,10/7/2016,34000.0,34320.0,33800.0,34120.0,1699.680054,26050550.0,samsungtech15-19
370,10/10/2016,33000.0,33780.0,32560.0,33600.0,1673.776611,25293300.0,samsungtech15-19
371,10/11/2016,32000.0,32500.0,30900.0,30900.0,1539.276733,38427150.0,samsungtech15-19
372,10/12/2016,29900.0,30900.0,29880.0,30700.0,1529.313721,39088550.0,samsungtech15-19
373,10/13/2016,31000.0,31620.0,30900.0,31140.0,1551.232056,21864550.0,samsungtech15-19
374,10/14/2016,30960.0,31760.0,30940.0,31540.0,1571.157959,14158950.0,samsungtech15-19
375,10/17/2016,31300.0,32040.0,30760.0,31800.0,1584.1098630000001,12785200.0,samsungtech15-19
376,10/18/2016,31440.0,31900.0,31440.0,31780.0,1583.1136470000001,10384500.0,samsungtech15-19
377,10/19/2016,31580.0,32860.0,31500.0,32500.0,1618.980225,15444550.0,samsungtech15-19
378,10/20/2016,32520.0,33020.0,32180.0,32400.0,1613.998779,10330450.0,samsungtech15-19
379,10/21/2016,32120.0,32260.0,31760.0,31780.0,1583.1136470000001,10477500.0,samsungtech15-19
380,10/24/2016,31860.0,32160.0,31800.0,32160.0,1602.043091,9289950.0,samsungtech15-19
381,10/25/2016,32000.0,32080.0,31840.0,31940.0,1591.084106,9866100.0,samsungtech15-19
382,10/26/2016,31940.0,31980.0,31240.0,31340.0,1561.1953130000002,10534000.0,samsungtech15-19
383,10/27/2016,31420.0,32340.0,31120.0,31460.0,1567.172974,14117000.0,samsungtech15-19
384,10/28/2016,31600.0,32280.0,31600.0,32280.0,1608.0209960000002,10214200.0,samsungtech15-19
385,10/31/2016,32320.0,32780.0,32220.0,32780.0,1632.928345,12067200.0,samsungtech15-19
386,11/1/2016,32600.0,33040.0,32240.0,33040.0,1645.880249,10347400.0,samsungtech15-19
387,11/2/2016,32800.0,33040.0,32620.0,32860.0,1636.913574,10099250.0,samsungtech15-19
388,11/3/2016,32600.0,32800.0,32120.0,32320.0,1610.01355,10341850.0,samsungtech15-19
389,11/4/2016,32100.0,32680.0,32100.0,32540.0,1620.9730220000001,7103850.0,samsungtech15-19
390,11/7/2016,32940.0,33000.0,32680.0,32800.0,1633.924683,7661900.0,samsungtech15-19
391,11/8/2016,32980.0,32980.0,32700.0,32880.0,1637.910034,5417450.0,samsungtech15-19
392,11/9/2016,32920.0,33140.0,31820.0,31920.0,1590.087769,15683600.0,samsungtech15-19
393,11/10/2016,32600.0,33000.0,32360.0,32980.0,1642.891235,11795350.0,samsungtech15-19
394,11/11/2016,31700.0,32360.0,31700.0,31960.0,1592.0802,12836800.0,samsungtech15-19
395,11/14/2016,31900.0,31920.0,31040.0,31060.0,1547.24707,15133300.0,samsungtech15-19
396,11/15/2016,31060.0,31620.0,30780.0,30780.0,1533.298828,13665700.0,samsungtech15-19
397,11/16/2016,30800.0,31280.0,30800.0,31160.0,1552.2285160000001,13308200.0,samsungtech15-19
398,11/17/2016,31100.0,31520.0,30900.0,31360.0,1562.1914060000001,7870550.0,samsungtech15-19
399,11/18/2016,31640.0,31760.0,31400.0,31720.0,1580.1247560000002,9460750.0,samsungtech15-19
400,11/21/2016,31300.0,32120.0,31300.0,31860.0,1587.098999,8180200.0,samsungtech15-19
401,11/22/2016,32140.0,32900.0,32000.0,32800.0,1633.924683,9751100.0,samsungtech15-19
402,11/23/2016,33220.0,33220.0,32520.0,32980.0,1642.891235,12668600.0,samsungtech15-19
403,11/24/2016,32980.0,33040.0,32660.0,33000.0,1643.887573,7757150.0,samsungtech15-19
404,11/25/2016,32820.0,33040.0,32660.0,33000.0,1643.887573,6276900.0,samsungtech15-19
405,11/28/2016,33000.0,33620.0,32800.0,33540.0,1670.787964,13294050.0,samsungtech15-19
406,11/29/2016,33800.0,33960.0,33380.0,33540.0,1670.787964,18081300.0,samsungtech15-19
407,11/30/2016,33540.0,34940.0,33540.0,34920.0,1739.53186,28535200.0,samsungtech15-19
408,12/1/2016,34800.0,35060.0,34660.0,34980.0,1742.520752,15535350.0,samsungtech15-19
409,12/2/2016,34480.0,34760.0,34140.0,34540.0,1720.602173,15352950.0,samsungtech15-19
410,12/5/2016,34340.0,34680.0,34220.0,34360.0,1711.6357420000002,8484600.0,samsungtech15-19
411,12/6/2016,34440.0,35200.0,34400.0,34960.0,1741.5246579999998,14001800.0,samsungtech15-19
412,12/7/2016,35040.0,35480.0,35040.0,35440.0,1765.435425,9603650.0,samsungtech15-19
413,12/8/2016,35980.0,36020.0,35520.0,35800.0,1783.3688960000002,16462550.0,samsungtech15-19
414,12/9/2016,35900.0,35900.0,35400.0,35600.0,1773.406128,10652450.0,samsungtech15-19
415,12/12/2016,34660.0,35360.0,34660.0,35040.0,1745.5096440000002,11414450.0,samsungtech15-19
416,12/13/2016,34620.0,35440.0,34620.0,35320.0,1759.4580079999998,11684450.0,samsungtech15-19
417,12/14/2016,35560.0,35680.0,35280.0,35540.0,1770.417236,7455100.0,samsungtech15-19
418,12/15/2016,34820.0,35500.0,34820.0,35180.0,1752.484131,5773550.0,samsungtech15-19
419,12/16/2016,35300.0,36020.0,35200.0,35860.0,1786.357666,11747700.0,samsungtech15-19
420,12/19/2016,35620.0,36380.0,35620.0,35900.0,1788.350586,5435800.0,samsungtech15-19
421,12/20/2016,35920.0,36400.0,35840.0,36240.0,1805.2874760000002,7615200.0,samsungtech15-19
422,12/21/2016,36360.0,36600.0,36020.0,36100.0,1798.313232,6552100.0,samsungtech15-19
423,12/22/2016,36260.0,36300.0,35980.0,36180.0,1802.2988280000002,6354600.0,samsungtech15-19
424,12/23/2016,36020.0,36080.0,35600.0,35640.0,1775.398682,8334850.0,samsungtech15-19
425,12/26/2016,35600.0,36000.0,35560.0,35960.0,1791.339478,4823600.0,samsungtech15-19
426,12/27/2016,35980.0,36200.0,35860.0,35980.0,1792.335571,4653450.0,samsungtech15-19
427,12/28/2016,35840.0,35980.0,35600.0,35760.0,7558.246094,6662900.0,samsungtech15-19
428,12/29/2016,35420.0,36040.0,35400.0,36040.0,7617.426758,7516450.0,samsungtech15-19
429,1/2/2017,35980.0,36240.0,35880.0,36100.0,7630.10791,4650600.0,samsungtech15-19
430,1/3/2017,36280.0,36620.0,36020.0,36480.0,7710.425293000001,7357650.0,samsungtech15-19
431,1/4/2017,36500.0,36520.0,36100.0,36160.0,7642.790526999999,7971750.0,samsungtech15-19
432,1/5/2017,36060.0,36060.0,35540.0,35560.0,7515.973145,10967450.0,samsungtech15-19
433,1/6/2017,36180.0,36440.0,36040.0,36200.0,7651.245117,8880950.0,samsungtech15-19
434,1/9/2017,36600.0,37500.0,36560.0,37220.0,7866.832031,13194900.0,samsungtech15-19
435,1/10/2017,37280.0,37400.0,37080.0,37240.0,7871.05957,9099800.0,samsungtech15-19
436,1/11/2017,37520.0,38560.0,37420.0,38280.0,8090.874512,12018150.0,samsungtech15-19
437,1/12/2017,38000.0,38800.0,37980.0,38800.0,8200.782227,11669150.0,samsungtech15-19
438,1/13/2017,38100.0,38320.0,37460.0,37460.0,7917.558105,15954450.0,samsungtech15-19
439,1/16/2017,36860.0,37820.0,36320.0,36660.0,7748.470215,16611500.0,samsungtech15-19
440,1/17/2017,36580.0,37460.0,36580.0,36960.0,7811.878418000001,8150700.0,samsungtech15-19
441,1/18/2017,37040.0,37500.0,36620.0,36940.0,7807.651367,8875400.0,samsungtech15-19
442,1/19/2017,37720.0,37920.0,37020.0,37480.0,7921.786133,9418900.0,samsungtech15-19
443,1/20/2017,37120.0,37420.0,36880.0,37200.0,7862.604004000001,9185000.0,samsungtech15-19
444,1/23/2017,37200.0,38060.0,37000.0,38060.0,8044.374512,8810400.0,samsungtech15-19
445,1/24/2017,38120.0,38580.0,37880.0,38160.0,8065.510742,11048750.0,samsungtech15-19
446,1/25/2017,38340.0,39400.0,38320.0,39400.0,8327.597656,13433850.0,samsungtech15-19
447,1/26/2017,39420.0,40000.0,39420.0,39900.0,8433.277344,15214500.0,samsungtech15-19
448,1/31/2017,39900.0,39900.0,39460.0,39460.0,8340.279297,17992200.0,samsungtech15-19
449,2/1/2017,39540.0,39660.0,39040.0,39120.0,8268.416992,14150400.0,samsungtech15-19
450,2/2/2017,39600.0,39660.0,39200.0,39360.0,8319.143555,15029300.0,samsungtech15-19
451,2/3/2017,39400.0,39500.0,39180.0,39460.0,8340.279297,10386350.0,samsungtech15-19
452,2/6/2017,39580.0,39660.0,39140.0,39560.0,8361.416016,8860700.0,samsungtech15-19
453,2/7/2017,39560.0,39580.0,38760.0,38820.0,8205.007813,14041800.0,samsungtech15-19
454,2/8/2017,38740.0,38780.0,38200.0,38400.0,8116.237305,17092950.0,samsungtech15-19
455,2/9/2017,38780.0,38840.0,38220.0,38400.0,8116.237305,13694150.0,samsungtech15-19
456,2/10/2017,38400.0,38760.0,38300.0,38360.0,8107.782715,11020750.0,samsungtech15-19
457,2/13/2017,37740.0,38060.0,37720.0,37960.0,8023.23877,11102050.0,samsungtech15-19
458,2/14/2017,37960.0,38260.0,37320.0,37580.0,7942.922363,13124150.0,samsungtech15-19
459,2/15/2017,37080.0,37960.0,37080.0,37720.0,7972.512206999999,14191550.0,samsungtech15-19
460,2/16/2017,37800.0,38360.0,37780.0,38020.0,8035.92041,10226350.0,samsungtech15-19
461,2/17/2017,37560.0,38040.0,37280.0,37860.0,8002.103026999999,15377450.0,samsungtech15-19
462,2/20/2017,38220.0,38780.0,38160.0,38660.0,8171.19043,7485800.0,samsungtech15-19
463,2/21/2017,38540.0,39560.0,38420.0,38940.0,8230.370117,10562600.0,samsungtech15-19
464,2/22/2017,39000.0,39340.0,38980.0,39300.0,8306.460938,8539450.0,samsungtech15-19
465,2/23/2017,39020.0,39440.0,39020.0,39180.0,8281.098633,10217300.0,samsungtech15-19
466,2/24/2017,38960.0,39100.0,38060.0,38220.0,8078.191406,9296850.0,samsungtech15-19
467,2/27/2017,38020.0,38140.0,37700.0,38060.0,8044.374512,9033700.0,samsungtech15-19
468,2/28/2017,38060.0,38760.0,37960.0,38440.0,8124.691895,15088700.0,samsungtech15-19
469,3/2/2017,38420.0,39860.0,38420.0,39720.0,8395.233398,21249800.0,samsungtech15-19
470,3/3/2017,39340.0,39720.0,39160.0,39620.0,8374.09668,12708700.0,samsungtech15-19
471,3/6/2017,39220.0,40220.0,39220.0,40080.0,8471.323242,12234850.0,samsungtech15-19
472,3/7/2017,39800.0,40320.0,39800.0,40200.0,8496.686523,10553250.0,samsungtech15-19
473,3/8/2017,40200.0,40620.0,40140.0,40200.0,8496.686523,12140950.0,samsungtech15-19
474,3/9/2017,40200.0,40300.0,40020.0,40200.0,8496.686523,14372250.0,samsungtech15-19
475,3/10/2017,39960.0,40420.0,39860.0,40180.0,8492.458008,10227800.0,samsungtech15-19
476,3/13/2017,40040.0,40980.0,40040.0,40600.0,8581.230469,7424100.0,samsungtech15-19
477,3/14/2017,40620.0,41540.0,40500.0,41360.0,8741.863281,11325050.0,samsungtech15-19
478,3/15/2017,40800.0,41440.0,40800.0,41400.0,8750.318359,9587850.0,samsungtech15-19
479,3/16/2017,41800.0,42180.0,41540.0,41840.0,8843.317383,9933150.0,samsungtech15-19
480,3/17/2017,41800.0,42500.0,41720.0,42400.0,8961.678711,12602300.0,samsungtech15-19
481,3/20/2017,42000.0,42120.0,41740.0,41900.0,8855.999023,10250050.0,samsungtech15-19
482,3/21/2017,41780.0,42680.0,41760.0,42560.0,8995.496094,14220150.0,samsungtech15-19
483,3/22/2017,41600.0,42460.0,41580.0,42460.0,8974.361328,16427250.0,samsungtech15-19
484,3/23/2017,42200.0,42360.0,41700.0,41800.0,8834.862305,15397100.0,samsungtech15-19
485,3/24/2017,41600.0,41980.0,41080.0,41500.0,8771.455078,12808150.0,samsungtech15-19
486,3/27/2017,41200.0,41880.0,41180.0,41200.0,8708.045898,12177650.0,samsungtech15-19
487,3/28/2017,41560.0,41840.0,41380.0,41480.0,8767.227539,8216250.0,samsungtech15-19
488,3/29/2017,41740.0,41960.0,41580.0,41780.0,8830.635742,10093250.0,samsungtech15-19
489,3/30/2017,41880.0,42440.0,41880.0,41980.0,10658.71289,8204000.0,samsungtech15-19
490,3/31/2017,41820.0,42020.0,41200.0,41200.0,10460.6709,10500300.0,samsungtech15-19
491,4/3/2017,41400.0,41720.0,41300.0,41440.0,10521.60742,9579400.0,samsungtech15-19
492,4/4/2017,41600.0,42180.0,41520.0,42080.0,10684.10254,12255500.0,samsungtech15-19
493,4/5/2017,41900.0,42240.0,41700.0,42140.0,10699.33789,10699700.0,samsungtech15-19
494,4/6/2017,42000.0,42080.0,41600.0,41840.0,10623.16797,9683400.0,samsungtech15-19
495,4/7/2017,41800.0,41820.0,41160.0,41600.0,10562.23047,10021000.0,samsungtech15-19
496,4/10/2017,41940.0,41940.0,41500.0,41940.0,10648.55762,7141350.0,samsungtech15-19
497,4/11/2017,41940.0,41940.0,41580.0,41600.0,10562.23047,7172900.0,samsungtech15-19
498,4/12/2017,41860.0,41940.0,41700.0,41900.0,10638.40332,8274900.0,samsungtech15-19
499,4/13/2017,41660.0,42460.0,41660.0,42420.0,10770.42969,9040800.0,samsungtech15-19
500,4/14/2017,42160.0,42260.0,41760.0,42020.0,10668.86914,5462850.0,samsungtech15-19
501,4/17/2017,42000.0,42080.0,41520.0,41560.0,10552.07422,5224750.0,samsungtech15-19
502,4/18/2017,41680.0,41820.0,41280.0,41500.0,10536.8418,6860650.0,samsungtech15-19
503,4/19/2017,41300.0,41420.0,40900.0,40900.0,10384.50195,11762900.0,samsungtech15-19
504,4/20/2017,40580.0,40800.0,40080.0,40280.0,10227.08398,21148850.0,samsungtech15-19
505,4/21/2017,40480.0,41400.0,40480.0,40760.0,10348.956059999999,15130500.0,samsungtech15-19
506,4/24/2017,41260.0,41260.0,40920.0,41240.0,10470.82715,8990150.0,samsungtech15-19
507,4/25/2017,41460.0,42740.0,41320.0,42700.0,10841.52051,19299600.0,samsungtech15-19
508,4/26/2017,42700.0,42800.0,42520.0,42800.0,10866.91211,14794800.0,samsungtech15-19
509,4/27/2017,42700.0,44520.0,41960.0,43840.0,11130.96875,23032250.0,samsungtech15-19
510,4/28/2017,45780.0,45800.0,44520.0,44620.0,11329.00879,22685700.0,samsungtech15-19
511,5/2/2017,45500.0,45500.0,44760.0,44900.0,11400.10156,14068300.0,samsungtech15-19
512,5/4/2017,45700.0,45700.0,44860.0,45520.0,11557.518559999999,13690100.0,samsungtech15-19
513,5/8/2017,45520.0,47020.0,45340.0,47020.0,11938.36914,19582550.0,samsungtech15-19
514,5/10/2017,46160.0,47220.0,45600.0,45600.0,11577.831059999999,23410950.0,samsungtech15-19
515,5/11/2017,45420.0,46180.0,45220.0,45500.0,11552.44336,21277850.0,samsungtech15-19
516,5/12/2017,45760.0,46160.0,45660.0,45820.0,11633.6875,9422900.0,samsungtech15-19
517,5/15/2017,45620.0,46280.0,45620.0,46100.0,11704.78125,8001400.0,samsungtech15-19
518,5/16/2017,46660.0,46800.0,46100.0,46380.0,11775.874020000001,8803750.0,samsungtech15-19
519,5/17/2017,46120.0,46640.0,46100.0,46340.0,11765.71582,7424450.0,samsungtech15-19
520,5/18/2017,45740.0,46000.0,45540.0,45940.0,11664.1582,11160350.0,samsungtech15-19
521,5/19/2017,45640.0,45780.0,44720.0,44720.0,11354.39941,15762350.0,samsungtech15-19
522,5/22/2017,45040.0,45380.0,44760.0,45100.0,11450.87988,17643550.0,samsungtech15-19
523,5/23/2017,45400.0,45580.0,44900.0,44920.0,11405.17871,12607050.0,samsungtech15-19
524,5/24/2017,44860.0,45300.0,44800.0,44880.0,11395.02148,8675400.0,samsungtech15-19
525,5/25/2017,45160.0,45680.0,44800.0,45680.0,11598.1416,13044800.0,samsungtech15-19
526,5/26/2017,45600.0,46460.0,45540.0,46080.0,11699.7041,13613650.0,samsungtech15-19
527,5/29/2017,46220.0,46400.0,45380.0,45620.0,11582.90918,8739550.0,samsungtech15-19
528,5/30/2017,45520.0,45660.0,44480.0,44640.0,11334.08691,12433600.0,samsungtech15-19
529,5/31/2017,44580.0,45020.0,44400.0,44700.0,11349.32031,18669100.0,samsungtech15-19
530,6/1/2017,44860.0,44900.0,44400.0,44680.0,11344.24316,9753500.0,samsungtech15-19
531,6/2/2017,45060.0,45960.0,45000.0,45960.0,11669.23535,12488750.0,samsungtech15-19
532,6/5/2017,46040.0,46360.0,45720.0,45940.0,11664.1582,7599400.0,samsungtech15-19
533,6/7/2017,46500.0,46500.0,45240.0,45300.0,11501.66113,13729400.0,samsungtech15-19
534,6/8/2017,45000.0,45580.0,45000.0,45160.0,11466.11523,13978750.0,samsungtech15-19
535,6/9/2017,45680.0,46440.0,45600.0,46100.0,11704.78125,11732850.0,samsungtech15-19
536,6/12/2017,45420.0,45600.0,45140.0,45380.0,11521.97168,10954300.0,samsungtech15-19
537,6/13/2017,45140.0,45620.0,45140.0,45400.0,11527.049809999999,8624900.0,samsungtech15-19
538,6/14/2017,45800.0,46060.0,45240.0,45360.0,11516.89453,10166700.0,samsungtech15-19
539,6/15/2017,45680.0,45920.0,45180.0,45680.0,11598.1416,9657000.0,samsungtech15-19
540,6/16/2017,45500.0,45940.0,45460.0,45580.0,11572.75195,17403450.0,samsungtech15-19
541,6/19/2017,45580.0,46560.0,45560.0,46560.0,11821.57324,11303900.0,samsungtech15-19
542,6/20/2017,47240.0,48140.0,47220.0,48140.0,12222.73828,15045000.0,samsungtech15-19
543,6/21/2017,47740.0,48120.0,47480.0,47480.0,12055.16016,9973650.0,samsungtech15-19
544,6/22/2017,47960.0,48080.0,47720.0,47960.0,12177.03418,11455800.0,samsungtech15-19
545,6/23/2017,47600.0,47780.0,47420.0,47620.0,12090.70703,9515100.0,samsungtech15-19
546,6/26/2017,47520.0,48360.0,47520.0,48280.0,12258.2832,8552800.0,samsungtech15-19
547,6/27/2017,48220.0,48400.0,47900.0,48300.0,12263.36133,9616750.0,samsungtech15-19
548,6/28/2017,47600.0,48000.0,47560.0,47700.0,12111.02148,9572500.0,samsungtech15-19
549,6/29/2017,48040.0,48320.0,47940.0,47940.0,14265.41309,8306550.0,samsungtech15-19
550,6/30/2017,47500.0,47620.0,47100.0,47540.0,14146.386719999999,11877550.0,samsungtech15-19
551,7/3/2017,47500.0,47780.0,47120.0,47220.0,14051.16309,6805550.0,samsungtech15-19
552,7/4/2017,47160.0,47400.0,46900.0,47000.0,13985.69824,7961000.0,samsungtech15-19
553,7/5/2017,46820.0,47680.0,46780.0,47580.0,14158.28906,10640250.0,samsungtech15-19
