,User,Date,Tweets
211,Mashable,2019-11-07 15:52:00,Books to give activists as they prepare for the upcoming election 
212,Mashable,2019-11-07 15:47:00,This backpack could save many lives when disaster strikes 
213,Mashable,2019-11-07 15:37:00,This vase doubles as a fire extinguisher 
214,Mashable,2019-11-07 15:31:39,Trailer for your Netflix holiday obsession The Knight Before Christmas is here for you to giggle over
215,Mashable,2019-11-07 15:24:45,Lady and the Tramp isnt great but its good enough
216,Mashable,2019-11-07 15:17:00,These underwater lawnmowers are making rivers cleaner and healthier 
217,Mashable,2019-11-07 15:07:00,This rocking chair knits you a hat as you sway back and forth 
218,Mashable,2019-11-07 15:03:36,Lady and the Tramp isnt great but its good enough
219,Mashable,2019-11-07 14:47:00,This guy breathes new life into these old damaged paintings 
220,Mashable,2019-11-07 14:42:08,Lego debuts an awesome 3306piece replica of the 1989 Batmobile
221,Mashable,2019-11-07 14:34:21,Pixars jazzy Soul trailer gets deep
222,Mashable,2019-11-07 14:27:00,Meet the Hero Arm  an affordable 3D printed bionic prosthetic that can even fit kids 
223,Mashable,2019-11-07 14:24:03,The world is your oyster Er we mean keyboard 
224,Mashable,2019-11-07 14:11:04,Are you too polite to ask 
225,Mashable,2019-11-07 14:07:00,Look ma no hands 
226,Mashable,2019-11-07 13:50:32,Henry Golding tells hilariously sweet story about his attempts to befriend Matthew McConaughey
227,Mashable,2019-11-07 13:47:00,The fashion industry is super wasteful and this man has a solution 
228,Mashable,2019-11-07 13:30:12,As the fate of undocumented individuals in the US remains uncertain here are some ways you can help 
229,Mashable,2019-11-07 13:27:00,You know youre getting old when you remember using these phones 
230,Mashable,2019-11-07 13:07:00,A new way of cycling is coming with airless tires that never go flat 
231,Mashable,2019-11-07 13:06:35,Win the cutthroat game of buying flights with these tricks 
232,Mashable,2019-11-07 12:47:00,These kids get to run around school for 15 minutes every day and its improving their health 
233,Mashable,2019-11-07 12:27:00,This desert farm is harvesting food using nothing but sunlight and seawater 
234,Mashable,2019-11-07 12:17:38,Its a rather important day 
235,Mashable,2019-11-07 12:12:03,How to find flow weed exercise and coffee 
236,Mashable,2019-11-07 12:07:00,Gives us the creepy crawlies 
237,Mashable,2019-11-07 11:47:00,Cant Stop Watching 
238,Mashable,2019-11-07 11:45:04,Helen Mirren and Ian McKellen reenact Trumps Ukraine call and its Oscarworthy
239,Mashable,2019-11-07 11:27:00,This is how selfdriving cars see whats going on around them 
240,Mashable,2019-11-07 11:07:00,We traveled to a recycling plant to see how our trash becomes another persons treasure 
241,Mashable,2019-11-07 10:54:25,This creepy deepfake music video sees Diplo and Niall Horans faces morphed  
242,Mashable,2019-11-07 10:47:00,MIT researchers developed a wearable that can communicate with the voice in your head 
243,Mashable,2019-11-07 10:27:57,YAAAAAASSSSSS  
244,Mashable,2019-11-07 10:27:00,These glasses can help people with disabilities use technology without their hands 
245,Mashable,2019-11-07 10:07:00,This artificial human cornea only takes 10 minutes to 3D print 
246,Mashable,2019-11-07 09:55:12,Jason Momoa attempting to shoot an apple off James Cordens head is peak TV  
247,Mashable,2019-11-07 09:47:00,This city is 3D printing a tiny neighborhood of sustainable homes 
248,Mashable,2019-11-07 09:27:00,This boys life is changed when he is gifted color blindness glasses for the first time 
249,Mashable,2019-11-07 08:47:00,The biophysicist who brought MRI into video age has been awarded the European Inventor Award 
250,Mashable,2019-11-07 08:27:00,Meet the animal that will be here after humans disappear 
251,Mashable,2019-11-07 07:47:00,These shoes are made out of an unexpected material chewing gum off the streets 
252,Mashable,2019-11-07 07:27:00,The future of the internet could depend on submarine data centers 
253,Mashable,2019-11-07 06:51:45,Stephen Colbert reads you some funny disturbing highlights from the impeachment hearings  
254,Mashable,2019-11-07 06:47:00,This leg suit lets you sit anywhere without needing to grab a chair 
255,Mashable,2019-11-07 06:27:00,These sharks appear to glow in the dark 
256,Mashable,2019-11-07 06:25:17,Seth Meyers calls out Trumps hypocritical take on Ukraine whistleblower  
257,Mashable,2019-11-07 05:47:00,A teenage millionaire built a reallife Dr Octopus suit 
258,Mashable,2019-11-07 05:27:00,Mars here we come 
259,Mashable,2019-11-07 05:07:00,We got to see how Microsoft tests their devices to death 
260,Mashable,2019-11-07 04:54:00,Space is dirty and this satellite could help us clean it up one day 
261,Mashable,2019-11-07 04:34:00,Disneys flying robot can perform stunts in the air like stunt doubles 
262,Mashable,2019-11-07 04:04:00,The military is developing a shapeshifting wheel 
263,Mashable,2019-11-07 03:34:00,These floating neighborhoods are affordable housing for students 
264,Mashable,2019-11-07 03:22:36,Chris Evans and briefly Paul Rudd joined Billy on the Street to rally a posse of lesbians 
265,Mashable,2019-11-07 03:04:00,This flying robot can change its shape from a square to a snake 
266,Mashable,2019-11-07 02:56:58,You have to watch this womans very specific impressions 
267,Mashable,2019-11-07 02:54:00,This sea horror was spotted off the coast of South Carolina 
268,Mashable,2019-11-07 02:34:00,Meet CIMON the first AI robot in space 
269,Mashable,2019-11-07 02:31:11,Airbnb plans to verify 100 of its listings in response to the California mass shooting 
270,Mashable,2019-11-07 02:14:00,This woman is cleaning up the streets by turning old chewing gum into new rubber objects 
271,Mashable,2019-11-07 02:07:30,Sandberg discussed with top officials overseeing digital policy how Facebook might reach kids younger than 13 years 
272,Mashable,2019-11-07 01:44:00,This robot can sew an entire tshirt without human help 
273,Mashable,2019-11-07 01:24:00,This robot has humanlike fingers that perform immensely complex tasks like unscrewing bottles 
274,Mashable,2019-11-07 01:20:08,Facebook users mistrusted apps long before Zuckerberg did 
