Tweets,Date
Markets Right Now Stocks stumble on new China trade fears Tampa Bay TimesStock Market Today Stocks Fall Amid Trade War Threats But Apple Hits New High Investors Business DailyFull coverage   ,2018-08-30
Is the specter of a potential trade war weighing down market performance Learn about it in this months Economic Dashboard here  ,2018-08-30
US and China having a trade war while Theresa May is breaking it down pictwittercomisxsdsfYq ,2018-08-30
Samsonite warns of impact from USChina trade war   via financialtimes ,2018-08-30
Trump loses trade war battle with US newspapers   ,2018-08-30
So good of us to be helping them out with our trade war Now they can export more soybeans to China ,2018-08-30
Xiaomi partner Huami says USChina trade war will not impact its business at all  by huilengtan via CNBC huami HMI ,2018-08-30
After Trumps visit to Iowa in late July Gov Kim Reynolds blamed China for the trade war and said she was optimistic that Trump would work out a deal with Europe   ,2018-08-30
Trump ready to ratchet up China trade war with more tariffs report  pictwittercomebThRJV ,2018-08-30
All the is going to the Rich   Government Middle Class workers denied a Raise  farmers R struggling for Trumps stupid  ignorant Trade war  Corporations R doing buy backs like hot cakes making tons o within  ,2018-08-30
Trump ready to ratchet up China trade war with more tariffs report  pictwittercomfcUXUZfdS ,2018-08-30
Trump ready to ratchet up China trade war with more tariffs report  pictwittercomZIttbAoM ,2018-08-30
So the rich are costing us  T no raises will save  B but he will spend  B to help farmers because he wanted to start a trade war NOW we know why all his businesses fail ,2018-08-30
realDonaldTrump After your HUGE tax cuts that will create a  trillion deficit over  years and initial  billion to bail out farmers YOU hurt with YOUR trade war now YOU are screwing over federal workers because we cant afford to give them a raise This is MAGA ,2018-08-30
BoA Acceleration in trade war would likely result in a higher USD  ,2018-08-30
Trump ready to ratchet up China trade war with more tariffs report   ,2018-08-30
 bi gn nce  en son ISVE floodunda okudumz mevzuyu yazmı DONALDINO and ERDUANs fights will delay new Danish combat aircraft for years   A continuing TURKISHAmerican trade war will delay the  new F fighter aircraft ,2018-08-30
Nucleartrade war jitters reemerge ,2018-08-30
trading news SP  retreats from record high as trade war rumours flare up  ,2018-08-30
Europe will be the big loser in US trade war with China economist warns   ,2018-08-30
Trade war really helping huh ,2018-08-30
BoA Acceleration in trade war would likely result in a higher USD  LatestNews financialnews ForexNews forex news FX Finance Markets ,2018-08-30
What a trade war with China means for your marijuana  ,2018-08-30
I guess golf must be canceled for rest of his term Wanted that parade Trade war costs billion all his America get pissed and GOP enabling out of every office forever   ,2018-08-30
Farmers get a hand out because Trump started a trade war but Federal workers get screwed over on their COLA Thats going to reflect in the midterms ,2018-08-30
Stockmarket SPX call me crazy but I dont think the Trade War with China as it would be a disaster for all the world When the mkt realizes this it could run to  Might take thru Jan  but it could ,2018-08-30
Why Donald Trumps trade war with China is sure to fail  pictwittercomxkrYGPhk ,2018-08-30
Trump is biased toward getting deals If however Canada wants to play games over and over and over Trump will go to trade war Sends a message to Canada as well as the rest of the world Remember there are plenty of other bilaterals still to be negotiated ,2018-08-30
Trade war spat just escalated weighing on Wall Street  TDS    ,2018-08-30
Trump ready to ratchet up China trade war with more tariffs report  pictwittercomUKnvKJjcBU   ,2018-08-30
SP  retreats from record high as trade war rumours flare up    ,2018-08-30
I thought a trade war would be easy Trump reportedly wants to hit China with tariffs on  billion worth of goods which would  Business Insider   ,2018-08-30
SP  retreats from record high as trade war rumours flare up  pictwittercomvAFbpLJlW ,2018-08-30
StockNews SP  retreats from record high as trade war rumours flare up  ,2018-08-30
Economic warfare Four takeaways from being in China when the trade war started  przez BrookingsInst ,2018-08-30
This trade war isnt gonna help things The tax cut only helps the richest people Hes rolling back environmental regulations almost daily He is doing a lot of harm ,2018-08-30
RforRussia GOPutin TradeWar   ,2018-08-30
Bloomberg Moves New Forum for Elites From China to Singapore Amid Fallout of Trade War  ,2018-08-30
SP  retreats from record high as trade war rumours flare up  ,2018-08-30
The trade war wont cause any major hit to Chinas economy Morgan Stanley says  ,2018-08-30
BREAKING RforRussia GOPutin TradeWar   ,2018-08-30
I think people are starting to take these threats seriously now thanks to the recent tradewar success And they will shape up ,2018-08-30
Tremendous victory that will save how many jobs Silence STILL from the HUNDEREDS OF MILLIONS of dollars and rising from your bosss trade war You do not deserve to be our Representative or our Governor Gohomenoem ,2018-08-30
Via Reuters Trump ready to ratchet up China trade war with more tariffs report   ,2018-08-30
Trump ready to ratchet up China trade war with more tariffs  report   via YahooNews ,2018-08-30
Trump reportedly wants to hit China with tariffs on  billion worth of goods which would be a massive escalation of the trade war   via businessinsider ,2018-08-30
Trumps economic policies are working even with his foolish trade war approach  via hooverinst ,2018-08-30
Agreed One thing Ezra at the end you seemed to talk as if realDonaldTrump wouldnt be willing to do a winwin deal for Canada like he did for Mexico that Trump wanted a trade war I dont believe that to be the case  he only wants REAL fair trade deals ,2018-08-30
Trump reportedly wants to hit China with tariffs on  billion worth of goods tradewar   ,2018-08-30
And hes talking about more tax cuts for the wealthy on top of the billions in bailouts to farmers for his stupid trade war and cutting Medicare and social security Winning   ,2018-08-30
No relief in sight from Trumps tradewar  billion more in China tariffs is not getting US closer to a China deal talks just broke down again This will eventually ripple through the US economy and add to inflation China theHill  ,2018-08-30
Which Americans are not workers Is Trumps trade war only to benefit Americas workers   ,2018-08-30
Trump ready to ratchet up China trade war with more tariffs report  pictwittercomiyaJJfVmR ,2018-08-30
Markets hv known about trade war and China tariffs for months nothing new on FA frontmore of the same really Why FinTwit is losing their minds over it is puzzling and hilarious gold spx ,2018-08-30
MSCI Emerging Markets future now down  as Trump is said to go forward with tariffs on an additional  billion in Chinese imports as early as next week Tradewar pictwittercomXQQGAZvsj ,2018-08-30
A trade war will end terribly for Canada You auto factories will move to Mexico All because your baby of a leader refused to pick up a phone ,2018-08-30
 billion Indiana exports including iron steel and soybeans are threatened by the emerging trade war View the hardest hit exports in your state Tariffs TheWrongApproach  pictwittercomSCTipqAAJp ,2018-08-30
A trade war dip lol pictwittercomnEsMTfEkdC ,2018-08-30
