Unnamed: 0,User,Date,Tweets
50,tech2eets,01-10-19,GalaxyFold is finally arriving in India today Here is all you need to know  
51,tech2eets,30-09-19,You can buy GalaxyFold starting tomorrow Here is all you need to know  
52,tech2eets,30-09-19,From VivoV15Pro to GalaxyA50s here are the best smartphones under 25k to buy in October
53,tech2eets,30-09-19,Astronomers have discovered a 13billionyearold galaxy cluster that is the earliest ever observed
54,tech2eets,30-09-19,  GalaxyNote10Plus impresses with design but doesnt give enough of a reason to upgrade Read all 
55,tech2eets,30-09-19,From Realme2pro to galaxym20  here are the best budgetfriendly smartphones under 10k that you can purchase this 
56,tech2eets,30-09-19,TheBigBillionDays sale is now live From galaxys9 to Asus6Z to Pixel3a  here are the best deals on smartphones 
57,tech2eets,27-09-19,The  GalaxyWatchActive2 is priced at 279 and it is already on sale in the US 
58,tech2eets,26-09-19,You think GalaxyNote10 is heavy on your pocket Rumour has it that  might be working on an affordabl 
59,tech2eets,25-09-19,The  GalaxyA10s features a 62inch HD InfinityV display with a resolution of 720 x 1520 pixels Yo 
60,tech2eets,24-09-19,After a long delay the redesigned GalaxyFold priced at 1980 will finally make its way to the US on 27 Septembe 
61,tech2eets,24-09-19, unveils GalaxyA20s with triple rear camera setup and a 65inch display
63,tech2eets,19-09-19, is going to start rolling out the Android10 beta program for the GalaxyNote10 and GalaxyS10 devi 
64,tech2eets,18-09-19,The newly launched  GalaxyM30s has to compete in an increasingly crowded budget to midrange smartpho 
67,tech2eets,18-09-19, The highlight of the GalaxyA30s is its 6000 mAh battery and a 48 MP triple camera setup 
68,tech2eets,18-09-19, has launched two new Mseries smartphones in India today  galaxym30s and GalaxyM10s 
69,tech2eets,18-09-19, galaxym30s with a 6000 mAh battery and a triple camera setup will launch today Before it goes of 
70,tech2eets,11-09-19,The  GalaxyA50s and GalaxyA30s feature a triple rear camera setup and an indisplay fingerprint sensor 
72,tech2eets,09-09-19,The  GalaxyM30s is about to be announced in India on 18 September 
73,tech2eets,09-09-19,  had started acontest for what looked like the GalaxyA50s through its social media channels sugges 
76,tech2eets,04-09-19,The GalaxyFold will reportedly hit the shelves in the South Korean market on 6 September however  
79,tech2eets,02-09-19, upcoming GalaxyA90 may come with 5G support and a 48 MP triple camera setup 
80,tech2eets,30-08-19,Leaks suggest that upcoming GalaxyA71 and GalaxyA91 might come with  10  
81,tech2eets,30-08-19,Rumour has it that  might release its GalaxyFold in Korea on 6 September
84,tech2eets,27-08-19, has quietly launched the GalaxyA10s in India and it will be available for purchase starting tomorro 
85,tech2eets,26-08-19, is reportedly planning to launch a new smartphone under the Galaxy Mseries which will sport a trip 
86,tech2eets,22-08-19,The  GalaxyA50s and GalaxyA30s are slight upgrades over the Galaxy A50 and Galaxy A30 launched earlier
87,tech2eets,21-08-19,avengers fan  s got your back Marvelthemed cases are coming to GalaxyNote10  
88,tech2eets,14-08-19,Its official  GalaxyNote10 will launch in India on 20 August 
89,tech2eets,14-08-19,ICYMI the supermassive blackhole at the heart of our Milky Way galaxy Sagittarius A emitted a mysterious flas 
90,tech2eets,13-08-19,A strange flash of light was seen by astronomers from the blackhole are at the heart of our Milky Way galaxy 
92,tech2eets,09-08-19,The  Galaxy A70s will have specs similar to the Galaxy A70
93,tech2eets,08-08-19,GalaxyNote10 and GalaxyNote10Plus prebookings have started in India and will go on till 22 August Here is how 
95,tech2eets,08-08-19, benefitted the most from  troubles this past year With the brand new GalaxyNote10 its 
96,tech2eets,08-08-19,The new S Pen enables a lot of unique features on  Galaxy Note 10 series
97,tech2eets,07-08-19,The  Unpacked 2019 event showcased a new Galaxy Book S laptop powered by  Snapdragon 8cx process 
102,tech2eets,07-08-19,  With reverse charging the Galaxy Watch Active 2 can be charged with the Note 10 Its priced a 
103,tech2eets,07-08-19, The new S Pen will be compatible with more devices including the newly announced Galaxy Tab S6
104,tech2eets,07-08-19, The Galaxy Note 10 and Note 10 Plus are official 
105,tech2eets,07-08-19,The  Galaxy Unpacked 2019 has begun where the company could be launching the Galaxy Note 10 Stay tuned for updates
107,tech2eets,07-08-19,A few more hours to go for the GalaxyUnpacked event to kick off But before that here is a wrap of all the design 
108,tech2eets,07-08-19,Hours ahead of the official GalaxyUnpacked launch variants and pricing of the GalaxyNote10 smartphones have lea 
109,tech2eets,06-08-19,With just a day to go for the launch of the  GalaxyNote10Plus  points out the improvemen 
110,tech2eets,05-08-19,  brand new GalaxyWatchActive2 brings back bezel control without a rotating physical bezel 
111,tech2eets,04-08-19, may unveil the Exynos 9825 chipset on 7 AugustGalaxyUnpacked 
116,tech2eets,30-07-19,Recent leaks suggest that GalaxyNote10 might hit the retail stores on 23 August  
117,tech2eets,28-07-19,It appears  in an effort to compete with GalaxyFold had rushed its signature product the MateX 
118,tech2eets,28-07-19,This new colour variant for the  Galaxy Buds will be called Aura Glow and it will come in a silver case
119,tech2eets,26-07-19,A new colour variant of the GalaxyNote10 series has leaked and its a gorgeous gradient of white blue purple and 
121,tech2eets,25-07-19,The  GalaxyA10s is said to be powered by an Exynos chipset with a clock speed of 16GHz 
122,tech2eets,23-07-19,Are we finally going to see the  GalaxyFold launch soon 
123,tech2eets,18-07-19,  has officially taken the wraps off the Galaxy A80 smartphone in India and has priced the deviceRs 4799 
151,tech2eets,06-08-19,Next are the Acer Helios 300 and 700 The Helios series packs  RTX graphics cards in the MaxQ desi 
152,tech2eets,22-07-19, to unveil its S series in India on 7 August expected to launch VivoS1 
0,TechCrunch,30-10-19,Samsung ramps up its B2B partner and developer efforts  by  
1,TechCrunch,29-10-19,Samsung teases a clamshell foldable form factor  by  
2,TechCrunch,29-10-19,Samsungs new laptops charge phones with their touchpad  by  
3,TechCrunch,17-10-19,Samsung confirms glaring S10 fingerprint reader flaw promises fix  by  
4,TechCrunch,14-10-19,Samsung opens Android 10 One UI beta ahead of final launch  by  
5,TechCrunch,13-10-19,Samsungs Galaxy Fold concierge service is live in the US for those who need it  by  
6,TechCrunch,12-10-19,Samsungs Galaxy Watch Active 2 is a solid smartwatch for Android users  by  
7,TechCrunch,11-10-19,Life with the Samsung Galaxy Fold  by  
8,TechCrunch,02-10-19,Samsung pulls the plug on Chinese smartphone production  by  
9,TechCrunch,28-09-19,Samsungs new rebooted Galaxy arrives this week with one job it just needs to not break 
10,TechCrunch,24-09-19,Samsung Galaxy Fold take two  by  
11,TechCrunch,23-09-19,Five months later Samsungs Galaxy Fold arrives this week  by  
12,TechCrunch,16-09-19,Samsungs Galaxy Tab S6 combines creative flexibility with great design  by  
13,TechCrunch,05-09-19,After announcing Galaxy Fold release date Samsung cancels older preorders  by  
14,TechCrunch,05-09-19,Samsungs Galaxy Fold arrives in Korea September 6 US in coming weeks  by  
15,TechCrunch,23-08-19,Samsungs Note 10 is available today starting at 949  by  
16,TechCrunch,16-08-19,Samsung Galaxy Note 10 review  by  
21,TechCrunch,27-09-19,The Galaxy Fold is now available for purchase in the US 
22,TechCrunch,27-09-19,The Galaxy Fold is now available for purchase in the US  by  
23,TechCrunch,26-09-19,My Galaxy Fold display is damaged after a day  by  
46,TechCrunch,30-10-19,IoT security startup Particle has raised 40 million in its Series C round 
47,TechCrunch,08-10-19,German tech investor leads Series A for Germanys first medical Cannabis startup  by 
48,TechCrunch,24-08-19,Heres the first trailer for the upcoming Disney Star Wars series The Mandalorian  by  
49,TechCrunch,25-10-19,Pixelbook Go review a Chromebook in search of meaning  by  
50,TechCrunch,15-10-19,Up close with Googles budget Chromebook the Pixelbook Go  by  
51,TechCrunch,15-10-19,Google launches the 649 Pixelbook Go Chromebook  by  
0,techradar,30-10-19,Samsung brings QLED to the midrange  our handson Samsung Galaxy Book Ion review  
1,techradar,30-10-19,We saw it today  Samsung is teasing a Galaxy Home Mini before launching the actual Galaxy Home 
2,techradar,29-10-19,Samsungs flagship laptops go QLED  our handson Samsung Galaxy Book Flex review  
3,techradar,29-10-19,Samsungs clamshell foldable design is the future of the Galaxy Fold  
4,techradar,29-10-19,Samsung introduces a fleet of Ultrabooks with the first QLED displays for laptops  
5,techradar,29-10-19,Is this a case of Samsung borrowing a popular idea from Apple 
6,techradar,26-10-19,Black Friday TV sale at Walmart early access deals from Vizio Samsung amp more 
7,techradar,25-10-19,When it comes to the Samsung Galaxy S11 weve got a list of the things wed like to see Because its never too ea 
8,techradar,25-10-19,Samsung Sony Moto and more phones set to issue Android 10 update by end of year  
9,techradar,22-10-19,The LG G8X ThinQ with Dual Screen a twoscreen foldable alternative onethird the price of a Samsung Galaxy Fold 
10,techradar,22-10-19,Samsungs Galaxy Fold finally arrives in Australia next week 
11,techradar,18-10-19,Samsungs Galaxy Fold 2 could arrive as soon as April 2020 
12,techradar,17-10-19,US readers this is the cheapest Samsung laptop weve seen this year and its a real stunner 
13,techradar,17-10-19,Samsung Galaxy Note 11 could have an inscreen camera  
14,techradar,16-10-19,Will the Samsung Galaxy S11 be a device designed for viewing movies 
15,techradar,14-10-19,Samsung Galaxy S10 Lite or S11 Lite could be in the works  
16,techradar,10-10-19,Samsung Galaxy Note 10 Lite could be real and coming in two shades  
17,techradar,10-10-19,Samsung Portable SSD T5 is the games library you can fit in your pocket  ad 
18,techradar,09-10-19,A Samsung NVMe SSD 970 EVO Plus is the right fit for todays storagehungry games  ad 
19,techradar,08-10-19,Samsung Galaxy S11 could have some serious camera upgrades  
20,techradar,07-10-19,Samsung Galaxy S11 could land on February 18  
21,techradar,07-10-19,You can save 150 on this Samsung 4K TV and JBL soundbar bundle 
22,techradar,04-10-19,The Wall is here you can now put Samsungs 292inch TV in your living room 
23,techradar,04-10-19,Samsung Galaxy Home speaker will it ever be released 
24,techradar,04-10-19,The Wall is here you can now put Samsungs 292inch TV in your living room  
25,techradar,30-09-19,Samsung Galaxy Watch Active 2 review  
26,techradar,30-09-19,Samsung Galaxy S11 camera could have a 108MP sensor as well as a powerful zoom  
27,techradar,29-09-19,The best smartphone right now is the Samsung Galaxy S10 Plus  
28,techradar,29-09-19,And the Samsung Galaxy Fold breaks again  
29,techradar,28-09-19,Redesigned Samsung Galaxy Fold units have totally new ways of breaking  
30,techradar,28-09-19,Samsung Galaxy Note 10 Lite could be in the works  
31,techradar,27-09-19,The refined Samsung Galaxy Fold is officially available in the US  
33,techradar,27-09-19,Our full Samsung Galaxy Watch Active 2 review  
36,techradar,24-09-19,Your Samsung Galaxy S10 is about to get better with these Note 10 features  
37,techradar,22-09-19,We know this will make some of you very cross but the best smartphone right now is STILL the Samsung Galaxy S10 Pl 
38,techradar,21-09-19,How big is too big Samsung CRG9 review 
39,techradar,19-09-19,How big is too big Samsung CRG9 review  
40,techradar,15-09-19,Huawei Samsung Oppo LG and OnePlus have all made 5G phones so why is Apple behind   
41,techradar,14-09-19,Samsung Galaxy S11 could have a key iPhone 11 camera feature  
43,techradar,13-09-19,The best Android tablet on the market our review of the Samsung Galaxy Tab S6  
44,techradar,11-09-19,Samsungs 5G 8K TV promises to make Netflix streaming faster than ever 
45,techradar,10-09-19,RT  Shame Shame Shame Samsung  WefiesNokia  BothfiesHuawei  GroufiesApple  Slofies
46,techradar,06-09-19,Samsung Galaxy Tab S6 now available in the US Galaxy Watch Active 2 up for preorder  
47,techradar,06-09-19,Samsung Galaxy Fold preorders have been canceled just before release date  
48,techradar,05-09-19,The Samsung Galaxy Fold is back  but whats changed for the rerelease Our handson with the refined version 
49,techradar,05-09-19,HDR10 finally gets the 8K treatment  but only on Samsung TVs  
50,techradar,05-09-19,Samsung Galaxy Fold gets a release date redo starting September 6  
51,techradar,04-09-19,Samsung Galaxy Fold release date is September 6 according to new leak  
52,techradar,04-09-19,Samsung Galaxy Watch Active 2 release date set for UK  and its ahead of the US  
53,techradar,02-09-19,The next Samsung 5G phone could be the Galaxy A90  
54,techradar,01-09-19,Is Samsung going to sneak in a Galaxy Fold relaunch before Apple can debut the iPhone 11  
55,techradar,30-08-19,Samsungs Galaxy Fold could relaunch next week ending months of delays 
56,techradar,29-08-19,This is exactly why your Samsung Galaxy Note 10 needs a case  
57,techradar,29-08-19,iPhone 11 could have its own competitor to Samsungs Live Focus Video  
58,techradar,28-08-19,Samsung Galaxy Home release date hopes finally raised by beta rollout 
59,techradar,28-08-19,The end of OLED TVs How Samsungs QDOLED hybrid could shake up the market  
60,techradar,27-08-19,Fast charging tipped to be one of the key features of the Samsung Galaxy A90  
61,techradar,25-08-19,4 12 s Our Samsung Galaxy Note 10 Plus review  
62,techradar,25-08-19,The S Pen was always more than the little plasticandrubber sticks that with olds PDAs but this time Samsung has 
63,techradar,25-08-19,If the iPhone Pro exists itll be a XXL version of the Apple phone Would that challenge Samsungs success with 
64,techradar,23-08-19,Microsoft admits the Windows 10 Your Phone app works best with Samsung Galaxy Note 10  
65,techradar,22-08-19,Samsung Galaxy Note 10 Plus ongoing camera review and the first 72 hours  
66,techradar,20-08-19,How to disable Bixby on your Samsung phone and Samsung TV  
67,techradar,19-08-19,Our initial thoughts on the Samsung Galaxy Note 10  
68,techradar,19-08-19,Leaks suggest graphene will supercharge future Samsung phone batteries  
69,techradar,18-08-19,Lets take a look at those iPhone Pro rumors and how they may affect Samsung shall we  
70,techradar,17-08-19,RT  My first 24 hours w Samsung Galaxy Note 10 on  Loving almost everything especially the three camera perspectiv
71,techradar,17-08-19,Samsung phone leak points to whopping 108MP camera  but is it real  
72,techradar,17-08-19,Samsung Galaxy Tab A 105 2018 review  
73,techradar,17-08-19,Samsung Galaxy Note 10 Plus unboxing and first 24 hours  
75,techradar,13-08-19,Samsung Galaxy A10 is about to receive a newer better sibling  
76,techradar,13-08-19,New Samsung phone battery tech could be a huge boost to Galaxy S12  
77,techradar,13-08-19,Samsung Galaxy Watch Active 2 vs Apple Watch 4 which smartwatch is for you  
78,techradar,12-08-19,Move over 64MP Samsung unveils 108MP camera sensor destined for Xiaomi phone  
79,techradar,12-08-19,Samsung Galaxy Book S vs Microsoft Surface Pro 6  
80,techradar,12-08-19,Hands on Samsung Galaxy Book S review  
81,techradar,09-08-19,Samsung Galaxy S11s chipset may have just been benchmarked  
82,techradar,08-08-19,Samsung Galaxy Note 10 isnt for you if youre into mobile virtual reality  
83,techradar,08-08-19,Samsungs biggest phone yet  in more ways than one 
84,techradar,08-08-19,If you want an Apple Watch but dont have an iPhone then your best bet might be the Samsung Galaxy Watch Active 2 
85,techradar,08-08-19,Heres every official detail on Samsungs new laptop the Samsung Galaxy Book S  
86,techradar,07-08-19,Developing our first take on the Samsung Galaxy Book S  
87,techradar,07-08-19, Or maybe Drake shows up to announce a Samsung streaming service
89,techradar,07-08-19,RT  The Galaxy Watch Active 2 does a cameo alongside the GalaxyNote10 at the SamsungEvent 
90,techradar,07-08-19,RT  This is how AR Doodle looks on the Samsung Galaxy Note 10 Plus Its sort of like Instagram or Snapchat filters but you make
91,techradar,07-08-19,Samsungs built a smaller Galaxy Note 10 and we can tell you all about it 
92,techradar,07-08-19,Shh Its starting samsungunpacked2019 
93,techradar,07-08-19,SamsungUnpacked kicks off in just minutes Ready to see the Galaxy Note 10 for the first time So are we 
94,techradar,07-08-19,Which new Samsung device are you most looking forward to 
95,techradar,07-08-19,The SamsungEvent kicks off in one hour Brace yourselves for the muchanticipated Note 10Follow Samsungs lives 
96,techradar,07-08-19,Heres what were hoping to see from this supposed Samsung Galaxy Book S at the SamsungEvent in a little while 
97,techradar,07-08-19,A monstersized 68inch Galaxy Note 10 could be revealed during todays SamsungEvent Are your hands  big enough for it  
99,techradar,06-08-19,Samsung Galaxy Note 10 official photo and specs leaked  
100,techradar,06-08-19,Samsungs nextgeneration SSDs promise blazingfast speeds  
101,techradar,05-08-19,Samsung Galaxy Note 10 range leaked three times over including by Samsung itself  
102,techradar,05-08-19,Samsung Galaxy Tab S6 vs iPad Pro 2018 clash of the professional tablets  
103,techradar,05-08-19,JUST ANNOUNCED Samsung Galaxy Watch Active 2 has a rotating bezel that doesnt rotate  
104,techradar,04-08-19,Samsung Galaxy Note 10 price might not be any higher than Note 9  
105,techradar,04-08-19,Samsung Galaxy Tab S6 is official and could be a true iPad Pro rival  
106,techradar,03-08-19,Images of Samsungs upcoming Galaxy Book S laptop leak out  
107,techradar,03-08-19,These could be the names of the 2020 Samsung Galaxy Aseries phones  
108,techradar,02-08-19,Samsung Galaxy Note 10 Plus 5G version could go on sale on August 23  
109,techradar,02-08-19,Samsung Galaxy Note 10 colors leak shows less exciting options than Note 9  
111,techradar,02-08-19,New Samsung Galaxy Note 10 leak all but confirms lack of headphone jack 
112,techradar,01-08-19,Planning on buying a new Samsung device With 256GB of memory for the price of 64 this Samsung Galaxy S9 Plus deal 
113,techradar,01-08-19,Samsung Galaxy Tab S6 vs Samsung Galaxy Tab S4 is the new pro tablet worth the full price  
115,techradar,01-08-19,Latest Samsung Galaxy Watch Active 2 leaks give us the best look at it yet  
116,techradar,31-07-19,8K could soon be the new normal for Samsung TVs  
118,techradar,31-07-19,Samsung Galaxy Tab S6 live stream how to watch the big tablet launch live  
119,techradar,31-07-19,Samsungs giving us a couple of early gifts ahead of the Note 10 launch on Aug 7 Today well see a new Galaxy Tab 
120,techradar,30-07-19,OnePlus 7 Pro 5G beats Samsung Oppo and LG in speed tests  
121,techradar,29-07-19,Samsung Galaxy Note 10 Plus confirmed by Samsung itself  
122,techradar,25-07-19,The Samsung Galaxy Fold is bound for September  at least in some places  
123,techradar,25-07-19,Samsung Galaxy Watch Active update will make it easier to use  
124,techradar,25-07-19,Samsung Galaxy Note 10 could have a smarter camera than Galaxy S10  
125,techradar,25-07-19,Samsung Galaxy Fold release date the fixed version will launch in September  
126,techradar,25-07-19,Samsung Q60R QLED TV review Samsungs flagship screens without the flagship performance  
127,techradar,24-07-19,Samsung Galaxy Watch Active 2 leak hints its coming earlier than expected  
128,techradar,24-07-19,Samsung Galaxy Note 10 Plus may have five rear cameras Note 10 just three  
129,techradar,23-07-19,Samsung Galaxy Note 10 Pro sounds allpowerful in this new specs leak  
130,techradar,22-07-19,New Samsung Note 10 rumor suggests Zoom Audio and stylus gesture control  
131,techradar,22-07-19,Samsung Galaxy Space could be the companys next 2in1 laptop  
132,techradar,19-07-19,Our review of the Samsung Galaxy A80  Samsungs new midrange smartphone with a novel popup camera panel 
133,techradar,18-07-19,Samsung Galaxy Tab S6 leak offers more proof of rearmounted magnetic S Pen  
134,techradar,17-07-19,Samsung Galaxy S11 camera looks increasingly likely to get allnew 64MP sensor  
135,techradar,17-07-19,Samsung Galaxy Note 10 may miss out on this new gamingfocused chipset  
136,techradar,16-07-19,These Vizio Yamaha and Samsung soundbar deals kick off Prime Day 2  
137,techradar,13-07-19,Samsung could still be planning to launch a pair of augmented reality specs  
138,techradar,12-07-19,Samsung Galaxy Watch Active 2 leaked in official render  
139,techradar,10-07-19,Rumors suggest the Samsung Galaxy Watch 2 is coming later this year  heres what we know so far 
140,techradar,09-07-19,Samsung may release Galaxy Watch 2 before the Watch Active 2 after all  
141,techradar,06-07-19,Samsung may be about to launch an ultracheap tablet to rival Amazons Fire range  
142,techradar,06-07-19,Samsung Galaxy S10 vs S10 Plus vs S10e which Samsung flagship will suit your needs  
143,techradar,06-07-19,Leaked Samsung Galaxy Watch Active 2 images show barely any changes  
144,techradar,04-07-19,Samsung Galaxy Watch Active 2 may have two major Apple Watch 4 features  
146,techradar,04-07-19,Samsung is getting sued by the Australian consumer watchdog for its misleading Galaxy phones ads 
147,techradar,04-07-19,Will Nvidia join the 7nm party next year 7nm Nvidia GPUs could come in 2020 through partnership with Samsung 
148,techradar,03-07-19,Samsung Galaxy Fold has apparently been fixed  
149,techradar,02-07-19,Samsung finally bringing Night photo mode to US Galaxy S10 phones  
150,techradar,02-07-19,Samsung launches a Bixby marketplace for Alexastyle voice commands  
151,techradar,01-07-19,Samsung CEO admits the Galaxy Fold was released before it was ready  
152,techradar,01-07-19,The Galaxy Fold release date is still unconfirmed as Samsung CEO asks give us a little more time 
153,techradar,01-07-19,This is what the Samsung Galaxy Watch Active 2 could look like  
165,techradar,10-10-19,Galaxy Watch has reinvigorated the Tizen smartwatch range Congrats  for securing the Best Wearable at 
169,techradar,06-10-19,The Galaxy Fold is the most forwardthinking phone you shouldnt buy  
170,techradar,06-10-19,Anything can take down the Galaxy Fold  keys water sand credit cards or coins lodged in the middle of the folde 
185,techradar,20-09-19,Get an extra 50 off the Galaxy Tab S6 with Currys tablet tradein deal ad  
196,techradar,01-09-19,Our writers brandnew Galaxy Note 10 was too beautiful for this world  
198,techradar,31-08-19,iPhone 11 could have competitor to Galaxy Note 10s Live Focus Video  
220,techradar,07-08-19,Another year another Galaxy Note Heres how this years device changed in the last year  
221,techradar,07-08-19,So to recap todays GalaxyNote10 event thatsGalaxy Note 10 for 949Galaxy Note 10 for 1099Note 10 5 
223,techradar,07-08-19,Todays Galaxy Note event was a rollercoaster 
224,techradar,07-08-19,RT  Live Focus Video on the Galaxy Note 10 allows for a bokeh mode on well live video Heres how it looks 
227,techradar,07-08-19,New Galaxy Note 10 and Note 10 Plus checkinHuge phones  Huge screens   Huge power  Huge storage  
253,techradar,28-07-19,New images of the upcoming Galaxy Watch Active 2 leak out  
266,techradar,16-07-19,The Galaxy Watch Active 2 is on its way soon 
270,techradar,08-07-19,Leaked Galaxy Note 10 and Note 10 Pro case photos highlight their differences  
451,techradar,24-09-19,Google Pixel 4 XL handson reveals a better camera than the S10 Plus  
491,techradar,18-09-19,Loki TV show everything we know so far about the Disney Plus series 
493,techradar,28-10-19,These are the best Chromebooks of 2019 so far 
494,techradar,27-10-19,The Google Pixebook Go is the best Chromebook for the rest of us 
495,techradar,26-10-19,If you want the gold standard of a Chromebook its got to be the Pixelbook Go 
496,techradar,20-10-19,These are our favorite Chromebooks and by favorite we mean the best  
497,techradar,20-10-19,Chromebooks dont run Windows OS but theres plenty you can do with them Plus they cost less  
498,techradar,16-10-19,These are the Chromebooks that the upcoming Pixelbook Go are up against  
499,techradar,16-10-19,Should you buy a Chromebook We have some thoughts  
500,techradar,15-10-19,Introducing the Google Pixel Go A smaller lighter take Chromebook with an estimated 12hour battery life and spec 
501,techradar,11-10-19,Handson Pixelbook Go images reveal the upcoming Chromebook in full 
502,techradar,27-09-19,Heres why you shouldnt buy a new Chromebook just yet 
503,techradar,27-09-19,Weve been tracking the rumored Google Hatch Chromebook and so should you  
504,techradar,26-09-19,HP drops stylish new Chromebook x360 models with stylus support  
505,techradar,24-09-19,Pixelbook Go could be Googles next Chromebook with a 13inch 4K display  
506,techradar,23-09-19,Weve dug up all the scuttlebutt we could find on Googles next rumored Chromebook  
507,techradar,10-09-19,Is your Chromebook telling you to upgrade Dont worry Google says its a bug  
509,techradar,05-09-19,Some of Acers best Chromebooks score new processors and slimmer bezels  
510,techradar,29-08-19,A luxe Lenovo Chromebook leads new lineup of laptops desktops and monitors  
511,techradar,16-08-19,If youre in need of a Chromebook weve probably got a hardtested recommendation for your specific needs 
512,techradar,16-07-19,Theres been a ton of deals on Chromebooks for PrimeDayAmazon so weve updated our ongoing list of the Best Chrom 
513,techradar,15-07-19,Chromebooks are already affordable so these PrimeDay deals are ridiculous   
514,techradar,03-07-19,These are the best Chromebooks weve tested in recent memory  
0,verge,30-10-19,RT  Samsungs 65inch Q60 QLED 4K TV is 997 at Amazon which is the lowest price that weve seen so far If youre looking for
1,verge,30-10-19,Samsungs newest rugged tablet is available now in the US starting at 59999  
2,verge,30-10-19,Samsung Galaxy Fold rereview here we go again  
3,verge,30-10-19,Samsungs new Galaxy Book Flex and Ion laptops bring better designs to the lineup  
4,verge,29-10-19,Samsung unveils new foldable compact phone concept 
5,verge,29-10-19,Samsungs new Galaxy Books double as a wireless charger 
7,verge,28-10-19,Samsungs space selfie balloon crashlands on Michigan farm  
8,verge,24-10-19,Samsung announces more powerful Exynos processor without builtin 5G  
9,verge,23-10-19,Samsung has reportedly fixed the Galaxy S10 fingerprint recognition issue  
10,verge,23-10-19,Samsung patent application reveals augmented reality headset design  
12,verge,18-10-19,Samsung says fingerprint security fix is coming as early as next week  
14,verge,17-10-19,Samsung to patch the Galaxy S10s fingerprint sensor over screen protector concerns  
15,verge,14-10-19,Samsung launches Android 10 beta for Galaxy S10 devices  
16,verge,12-10-19,Samsung Galaxy Watch Active 2 review good is as good as it gets  
19,verge,08-10-19,iFixits new Galaxy Fold teardown shows exactly how Samsung tried to fix the Fold  
20,verge,08-10-19,Samsungs new Chromebook 4 offers a refined design USBC charging and now comes in two sizes 
23,verge,05-10-19,The Galaxy Fold fell short of Samsungs claims in folding torture test  
25,verge,04-10-19,Samsungs Galaxy Home Bixby speaker quietly missed another launch date  
26,verge,03-10-19,Samsung phones now work with wireless Android Auto  
28,verge,28-09-19,Samsung Galaxy Tab S6 review flashy hardware let down by sloppy software  
29,verge,25-09-19,RT  Samsung Galaxy Tab S6 review master entertainer amateur worker 
32,verge,24-09-19,Samsung will let Galaxy Fold owners replace their screens once for 149  
33,verge,24-09-19,Samsungs new camera sensor has the tiniest pixels ever  
34,verge,24-09-19,Samsung Galaxy S10 gets DeX support and Note 10 camera features  
35,verge,21-09-19,The Galaxy Fold is still extremely fragile and Samsung knows it  
46,verge,08-10-19, looks at whether the Galaxy Watch Active 2 will finally solve the problem of smartwatches for Android use 
51,verge,05-10-19,Google finds Android zero day that can take control of Pixel and Galaxy devices  
60,verge,24-09-19,The Galaxy Fold goes on sale again in the US on September 27th  
100,verge,24-10-19,Chromebooks will more easily sideload Android apps with Chrome OS 80 in February  
101,verge,23-10-19,Chromebook 101 whats different about the Chromebook keyboard  
103,verge,22-10-19,How to remap your Chromebooks keyboard  
105,verge,19-10-19,Pixelbook Go handson Googles cheapest Chromebook yet 
106,verge,17-10-19,How the Pixelbook Go compares to other Chromebooks  
108,verge,16-10-19,Chromebook 101 How to change your Chrome OS channels and get unreleased features  
109,verge,16-10-19,Pixelbook Go Google finally made a reasonably priced Chromebook 
113,verge,12-10-19,Chromebook 101 how to customize your Chromebooks desktop    
114,verge,10-10-19,Chromebook 101 how to use Android apps on your Chromebook  
116,verge,09-10-19,Chromebook 101 How to add another user to your Chromebook  
120,verge,27-09-19,HPs new Chromebooks support the universal stylus standard  
121,verge,21-09-19,The best Chromebook you can buy right now 
