Date,Open,High,Low,Close,Adj Close,Volume
7/27/2018,46450,47000,46450,46900,46120.04297,4762460
7/30/2018,46550,46800,46350,46500,45726.69531,5723035
7/31/2018,46200,46450,46000,46250,45480.85156,8033607
8/1/2018,46050,46850,46050,46550,45775.86328,7484499
8/2/2018,46550,46800,45500,45550,44792.49609,8560924
8/3/2018,45850,45900,45450,45750,44989.16797,8274944
8/6/2018,46150,46150,45750,45800,45038.33594,6771979
8/7/2018,46300,46750,45900,46700,45923.37109,9058174
8/8/2018,47000,47000,46550,46800,46021.70703,6429338
8/9/2018,47000,47050,46450,46900,46120.04297,12010886
8/10/2018,46150,46400,44850,45400,44644.98828,16670643
8/13/2018,44950,45100,44650,45050,44300.80859,9803831
8/14/2018,44850,45400,44850,45150,44399.14844,6409259
8/16/2018,43800,44650,43700,44250,43514.11719,10088229
8/17/2018,44050,44400,44050,44100,43366.60938,6808747
8/20/2018,43500,44200,43500,43850,43120.76563,7289124
8/21/2018,43700,44900,43700,44800,44054.96875,9520270
8/22/2018,45150,46200,44900,46100,45333.34766,11641656
8/23/2018,46150,46200,45700,46200,45431.6875,6730918
8/24/2018,45900,46400,45550,46150,45382.51563,6582535
8/27/2018,46100,46550,46000,46300,45530.01953,5263782
8/28/2018,46800,46950,46300,46550,45775.86328,7365976
8/29/2018,46750,46800,46400,46800,46021.70703,5572374
8/30/2018,46950,47950,46700,47650,46857.57031,12193231
8/31/2018,47100,48450,47000,48450,47644.26953,13577454
9/3/2018,48200,48300,47300,47450,46660.89844,8595084
9/4/2018,47550,47800,47200,47650,46857.57031,6791255
9/5/2018,47300,47450,46400,46600,45825.03125,9139998
9/6/2018,46200,46400,45800,46100,45333.34766,9040553
9/7/2018,44500,45200,44400,44900,44153.30469,18285508
9/10/2018,45450,45550,45000,45500,44743.32813,9979838
9/11/2018,45550,45900,45050,45050,44300.80859,9865790
9/12/2018,44900,45100,44500,44550,43809.125,12995269
9/13/2018,44550,44750,44000,44050,43317.4375,18277942
9/14/2018,45000,45850,44900,45850,45087.50781,12446344
9/17/2018,45550,45800,44900,45150,44399.14844,8123384
9/18/2018,44950,45900,44700,45500,44743.32813,9987090
9/19/2018,46000,46200,45700,46150,45382.51563,9367454
9/20/2018,46850,47600,46400,47250,46464.22266,13536966
9/21/2018,46550,47550,46550,47400,46611.73047,14476906
9/27/2018,46950,47500,46450,47500,47061.53906,15804586
9/28/2018,47250,47250,46300,46450,46021.23047,11270515
10/1/2018,46450,46800,45800,46350,45922.15234,6354983
10/2/2018,46450,46700,45700,45700,45278.15234,6607188
10/4/2018,45150,45600,44700,44700,44287.38281,11865327
10/5/2018,44800,45500,44550,44700,44287.38281,10544165
10/8/2018,44200,45200,44200,44950,44535.07422,6759464
10/10/2018,45250,45500,44500,45300,44881.84375,10341349
10/11/2018,44000,44650,43100,43100,42702.15234,19324537
10/12/2018,43200,44650,43200,44000,43593.84375,12640906
10/15/2018,44050,44050,43350,43800,43395.69141,7434522
10/16/2018,43700,44150,43350,43600,43197.53906,6825677
10/17/2018,44150,44500,44000,44150,43742.46094,8306193
10/18/2018,43950,44450,43700,44050,43643.38281,8347725
10/19/2018,43900,44150,43450,43900,43494.76953,7842520
10/22/2018,43450,43950,43200,43550,43148,8357648
10/23/2018,43300,43450,42550,43050,42652.61328,9531231
10/24/2018,43050,43100,42250,42550,42157.23047,13522825
10/25/2018,40600,41550,40550,41000,40621.53906,19338170
10/26/2018,41100,41300,40400,41000,40621.53906,14413864
10/29/2018,40850,41950,40550,41400,41017.84375,14460521
10/30/2018,41400,43000,41000,42350,41959.07422,14205190
10/31/2018,42900,43350,41700,42400,42008.61328,17621480
11/1/2018,42450,42950,42150,42150,41760.92188,13423132
11/2/2018,43050,44250,42800,44150,43742.46094,16517112
11/5/2018,43750,43800,42900,43800,43395.69141,9426777
11/6/2018,43750,43800,42950,43750,43346.15234,7713625
11/7/2018,43600,44500,43400,44000,43593.84375,11553998
11/8/2018,44900,45050,44050,44050,43643.38281,12617397
11/9/2018,44450,44850,43900,44300,43891.07422,7318500
11/12/2018,43850,45250,43700,45200,44782.76953,8552566
11/13/2018,43900,44500,43400,44500,44089.23047,9311126
11/14/2018,44500,44500,43800,44100,43692.92188,6783344
11/15/2018,44050,44350,43500,44250,43841.53906,5864067
11/16/2018,44600,44750,43700,44000,43593.84375,7777124
11/19/2018,44050,44250,43450,43650,43247.07422,7538720
11/20/2018,42450,43000,42100,42800,42404.92188,9420664
11/21/2018,41800,42300,41800,42100,41711.38281,10769589
11/22/2018,42000,42650,42000,42450,42058.15234,5970796
11/23/2018,42450,42600,41900,42400,42008.61328,5192638
11/26/2018,42150,42800,42100,42600,42206.76953,6613009
11/27/2018,42900,43100,42500,43050,42652.61328,8367091
11/28/2018,42800,43200,42750,43150,42751.69141,6943099
11/29/2018,43850,43850,42900,43150,42751.69141,8473511
11/30/2018,43450,44000,41750,41850,41463.69141,19775519
12/3/2018,42750,43400,42400,43250,42850.76953,12110702
12/4/2018,42650,42900,41900,42150,41760.92188,14347746
12/5/2018,40900,41750,40850,41450,41067.38281,12631983
12/6/2018,40600,41100,40450,40500,40126.15234,14251826
12/7/2018,40900,41400,40850,40950,40572,11433083
12/10/2018,40450,40650,40000,40200,39828.92188,14892263
12/11/2018,40600,40700,40200,40250,39878.46094,10638766
12/12/2018,40250,40700,40150,40450,40076.61328,12024279
12/13/2018,40650,40750,40000,40000,39630.76953,26254646
12/14/2018,40200,40200,38700,38950,38590.46094,19671783
12/17/2018,38650,39600,38650,39150,38788.61328,11532968
12/18/2018,38300,39200,38300,38900,38540.92188,11042101
12/19/2018,38900,39350,38850,39100,38739.07422,9942037
12/20/2018,38600,39100,38500,38650,38293.23047,11937617
12/21/2018,38200,38650,38100,38650,38293.23047,14947080
12/24/2018,38500,39050,38300,38800,38441.84375,9729530
12/26/2018,38400,38750,38300,38350,37996,12707675
12/27/2018,38700,38800,38100,38250,38250,10510643
12/28/2018,38250,38900,38200,38700,38700,9900267
1/2/2019,39400,39400,38550,38750,38750,7847664
1/3/2019,38300,38550,37450,37600,37600,12471493
1/4/2019,37450,37600,36850,37450,37450,14108958
1/7/2019,38000,38900,37800,38750,38750,12748997
1/8/2019,38000,39200,37950,38100,38100,12756554
1/9/2019,38650,39600,38300,39600,39600,17452708
1/10/2019,40000,40150,39600,39800,39800,14731699
1/11/2019,40350,40550,39950,40500,40500,11661063
1/14/2019,40450,40700,39850,40050,40050,11984996
1/15/2019,40050,41100,39850,41100,41100,11492756
1/16/2019,41150,41450,40700,41450,41450,8491595
1/17/2019,41700,42100,41450,41950,41950,11736903
1/18/2019,42000,42400,41950,42300,42300,11029256
1/21/2019,42700,42750,41900,42750,42750,11355701
1/22/2019,42750,42850,41850,42150,42150,9964356
1/23/2019,41350,42250,41350,42000,42000,11071079
1/24/2019,43050,43100,42350,43050,43050,14747623
1/25/2019,44300,44750,43750,44750,44750,22789395
1/28/2019,45000,45500,44600,45050,45050,17998914
1/29/2019,45050,45500,44350,45500,45500,16215017
1/30/2019,44800,46400,44800,46400,46400,17505980
1/31/2019,46650,47050,46150,46150,46150,21621145
2/1/2019,46650,46950,46250,46350,46350,13832454
2/7/2019,46800,47100,46200,46200,46200,15872001
2/8/2019,45700,45700,44650,44800,44800,12689196
2/11/2019,44500,45000,44250,45000,45000,11125044
2/12/2019,44650,46250,44650,46050,46050,13184367
2/13/2019,46400,46700,46000,46200,46200,11299738
2/14/2019,46600,47500,46150,47500,47500,17259341
2/15/2019,46750,46850,45650,46050,46050,10554643
2/18/2019,46500,46850,45850,46200,46200,8183728
2/19/2019,45850,46150,45450,45950,45950,6741395
2/20/2019,46750,47100,46500,46900,46900,11506720
2/21/2019,46500,47200,46200,46950,46950,8694009
2/22/2019,46500,47150,46450,47150,47150,6895772
2/25/2019,47400,47550,47050,47350,47350,7484716
2/26/2019,47350,47450,46500,46750,46750,7985547
2/27/2019,47000,47250,46750,46750,46750,8045211
2/28/2019,46400,46500,45100,45100,45100,23569321
3/4/2019,46000,46100,44800,44850,44850,12926539
3/5/2019,44600,45100,44150,44250,44250,10612405
3/6/2019,44000,44300,43700,44000,44000,10202544
3/7/2019,43400,44950,43400,44450,44450,11049749
3/8/2019,44450,44800,43800,43800,43800,7729069
3/11/2019,44400,44450,43650,43650,43650,10717408
3/12/2019,44300,44950,44150,44650,44650,11431977
3/13/2019,44250,44450,43700,43850,43850,8108343
3/14/2019,43700,44300,43550,43850,43850,18039161
3/15/2019,43800,44250,43700,44200,44200,16814163
3/18/2019,43950,44150,43450,43700,43700,8188876
3/19/2019,43750,43900,43550,43900,43900,7609563
3/20/2019,43800,44200,43100,44050,44050,9846242
3/21/2019,44600,46250,44050,45850,45850,21138016
3/22/2019,46850,47000,46250,46550,46550,12535911
3/25/2019,45300,45650,44800,45500,45500,8699728
3/26/2019,45500,45700,44900,45250,45250,9729811
3/27/2019,44750,45600,44250,45350,45350,9568081
3/28/2019,44950,45200,44300,44850,44850,6821306
3/29/2019,44500,44900,44200,44650,44650,11491713
4/1/2019,45200,45450,44850,45050,45050,7362129
4/2/2019,45550,46100,45350,45750,45750,9480688
4/3/2019,46750,46750,45800,46600,46600,12436570
4/4/2019,46150,47100,46150,46950,46950,12650168
4/5/2019,46950,47550,46600,46850,46850,8546339
4/8/2019,47250,47250,46150,46650,46650,8507909
4/9/2019,46700,46950,46200,46650,46650,6878761
4/10/2019,46400,46700,46050,46700,46700,11883995
4/11/2019,46700,46800,46150,46250,46250,13697399
4/12/2019,46050,46900,46000,46850,46850,7668936
4/15/2019,47150,47500,47000,47050,47050,8733019
4/16/2019,47400,47400,46800,47250,47250,7730881
4/17/2019,47300,47600,47000,47050,47050,5513658
4/18/2019,47200,47250,45500,45600,45600,12808747
4/19/2019,45750,46000,45250,45300,45300,8479710
4/22/2019,45400,45900,45100,45350,45350,6006957
4/23/2019,45050,45500,45000,45200,45200,6920566
4/24/2019,45400,45650,44150,44750,44750,13299267
4/25/2019,44250,45000,44100,44650,44650,10868965
4/26/2019,44200,45000,43800,44850,44850,9739982
4/29/2019,45150,46150,45100,46150,46150,8777517
4/30/2019,46000,46300,45350,45850,45850,11121273
5/2/2019,45500,46150,45400,45900,45900,8625126
5/3/2019,45900,46050,45300,45300,45300,6562916
5/7/2019,45250,45300,44400,44850,44850,12014907
5/8/2019,44300,44850,44200,44250,44250,10398754
5/9/2019,43900,44250,42450,42450,42450,23029718
5/10/2019,42600,43450,42450,42900,42900,14579512
5/13/2019,42500,43200,42350,42650,42650,7635079
5/14/2019,41300,43100,41300,42650,42650,11563730
5/15/2019,42700,43050,42550,42550,42550,7670185
5/16/2019,42350,42400,41350,41550,41550,13687828
5/17/2019,41950,42050,40850,41200,41200,13357951
5/20/2019,41650,42100,41550,42000,42000,15752397
5/21/2019,42600,43950,42350,43150,43150,18812133
5/22/2019,43700,43800,42400,43500,43500,11033339
5/23/2019,43900,44000,43250,43850,43850,12259006
5/24/2019,43800,43800,42400,42700,42700,13966305
5/27/2019,42500,43000,42350,42650,42650,8066669
5/28/2019,42550,42950,42150,42550,42550,24506881
5/29/2019,41850,42100,41300,41800,41800,14930618
5/30/2019,42200,42700,42150,42550,42550,11766018
5/31/2019,42600,42800,42150,42500,42500,11365999
6/3/2019,42950,43900,42500,43800,43800,15466580
6/4/2019,43400,43700,43000,43450,43450,9913497
6/5/2019,44050,44200,43700,43900,43900,12464135
6/7/2019,43600,44350,43450,44200,44200,11683682
6/10/2019,44300,44850,44050,44800,44800,8792182
6/11/2019,44800,45000,44550,44850,44850,6664872
6/12/2019,44800,45050,44300,44600,44600,8607439
6/13/2019,44200,44400,43400,43750,43750,16906541
6/14/2019,43750,44150,43300,44000,44000,9322873
6/17/2019,43750,44050,43400,43900,43900,11890424
6/18/2019,43750,44500,43650,44350,44350,7994928
6/19/2019,45450,45450,45000,45350,45350,10417690
6/20/2019,44850,45500,44850,45500,45500,7147785
6/21/2019,45750,45800,45200,45700,45700,9454913
6/24/2019,45200,45800,45200,45500,45500,6085066
6/25/2019,45200,45800,45200,45600,45600,7076774
6/26/2019,45800,46000,45600,45700,45700,9226097
6/27/2019,46000,46600,45750,46500,46500,12603534
6/28/2019,47000,47000,46700,47000,47000,12949231
7/1/2019,47350,47400,46250,46600,46600,11383522
7/2/2019,46200,46900,45850,46250,46250,8463073
7/3/2019,45750,46350,45200,45400,45400,9669368
7/4/2019,45250,46200,45250,46000,46000,6365573
7/5/2019,45950,45950,45250,45650,45650,7235395
7/8/2019,44750,44800,44350,44400,44400,7823843
7/9/2019,44850,45450,44700,45100,45100,7646421
7/10/2019,45550,46150,45500,45550,45550,9253930
7/11/2019,46350,46550,46150,46200,46200,10989751
7/12/2019,46350,46400,45800,46300,46300,5245804
7/15/2019,45950,46650,45750,46450,46450,4717226
7/16/2019,46450,46850,46300,46850,46850,7407824
7/17/2019,46150,46350,45950,46050,46050,5216602
7/18/2019,46450,46450,45650,46100,46100,5143554
7/19/2019,46650,46950,46600,46800,46800,8819393
7/22/2019,46800,47300,46600,47200,47200,9009109
7/23/2019,47350,47550,47050,47300,47300,9061381
7/24/2019,47100,47150,46250,46400,46400,8756522
7/25/2019,47150,47200,46600,47200,47200,8408838
7/26/2019,46650,47150,46550,47150,47150,7873886
7/29/2019,46800,47050,46000,46100,46100,6856846
7/30/2019,46300,46850,46300,46550,46550,5551014
7/31/2019,46200,46600,45000,45350,45350,12872916
8/1/2019,44900,45500,44850,45200,45200,7811181
8/2/2019,null,null,null,null,null,null
8/5/2019,44350,44600,43600,43950,43950,14214086
8/6/2019,42500,43800,42500,43500,43500,15083824
8/7/2019,43600,43900,43100,43200,43200,10002533
8/8/2019,43250,43500,42650,42650,42650,16926881
8/9/2019,43250,43350,43050,43150,43150,9685147
8/12/2019,44000,44000,43550,43700,43700,8466169
8/13/2019,43500,43500,42950,43000,43000,7276979
8/14/2019,43900,44250,43500,43700,43700,8750135
8/16/2019,43800,43900,43300,43900,43900,9528115
8/19/2019,44350,44350,43500,43600,43600,6014218
8/20/2019,43950,44600,43550,44450,44450,8434205
8/21/2019,44350,44800,44150,44500,44500,6571717
8/22/2019,44500,44700,43850,44050,44050,8061177
8/23/2019,43800,44200,43650,43950,43950,5017381
8/26/2019,43050,43800,42950,43600,43600,7954949
8/27/2019,43650,44200,43600,44050,44050,16883932
8/28/2019,44100,44400,43750,44150,44150,5758333
8/29/2019,44200,44200,43050,43400,43400,10768862
8/30/2019,43750,44300,43750,44000,44000,9899073
9/2/2019,44850,44850,43650,43800,43800,7185537
9/3/2019,null,null,null,null,null,null
9/4/2019,43250,44100,43150,44100,44100,12441837
9/5/2019,44800,46100,44450,45700,45700,18297430
9/6/2019,46500,46500,45850,46300,46300,9896562
9/9/2019,46450,47000,46300,46900,46900,9434157
9/10/2019,null,null,null,null,null,null
9/11/2019,47300,47400,46800,47150,47150,16141619
9/16/2019,47000,47100,46400,47100,47100,15550926
9/17/2019,47000,47100,46800,46900,46900,7006280
9/18/2019,46900,47700,46800,47700,47700,10413027
9/19/2019,48050,49200,47850,49150,49150,16461413
9/20/2019,49400,49600,49100,49200,49200,15460210
9/23/2019,49250,49300,49000,49300,49300,7568553
9/24/2019,49050,49650,48850,49500,49500,7871955
9/25/2019,49200,49350,48800,48900,48900,9187141
9/26/2019,49000,49250,48900,49200,49200,8494756
9/27/2019,48000,48700,48000,48400,48400,8048041
9/30/2019,48050,49250,47900,49050,49050,9497119
10/1/2019,48900,49100,48650,48850,48850,6206035
10/2/2019,48350,48400,47600,47600,47600,8382463
10/4/2019,null,null,null,null,null,null
10/7/2019,48350,48700,47650,47750,47750,7047273
10/8/2019,47900,49000,47600,48900,48900,14239367
10/10/2019,48200,49200,48000,48550,48550,18639855
10/11/2019,49000,49450,48800,49150,49150,7783275
10/14/2019,50000,50300,49850,50000,50000,11130635
10/15/2019,49900,50200,49900,50100,50100,6058105
10/16/2019,50700,50900,50400,50700,50700,9136282
10/17/2019,50500,50600,50100,50500,50500,6701380
10/18/2019,50300,50900,49650,49900,49900,8483106
10/21/2019,49900,50400,49800,50300,50300,4406531
10/22/2019,50800,51500,50700,51200,51200,10898729
10/23/2019,51300,51500,50800,51200,51200,8663880
10/24/2019,52500,52500,50500,50700,50700,21185785
10/25/2019,50800,51200,50500,50900,50900,7879897
10/28/2019,50700,51500,50700,51300,51300,6431522
