,0,1
96,['In this episode of Voices in Cloud Podcast  Episode 10 Host  speaks with  of  a '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
97,['Live WEBINAR GigaOm Analyst  and  Dan DOraziodiscuss why a dual approach to analytics '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
98,['In this Voices in Data Storage Podcast  Ep 20 host  speaks with Phill Gilbert  of Hewlet '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
99,['RT  AGI predictions is the topic on this  AIMinute with  Topics AGI Zuckerberg Kurzweil singularity Mus'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
100,['Analyst  examines key vendors in the datalake space along w storage amp query technologies in this Gig '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
101,['RT  Watch this webcast featuring  GigaOm Analyst William McKnight and  Verticas Paige Roberts to learn ab'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
102,['RT  The rapid development of technology is the topic on this  AIMinute with  ai automation futureofwork '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
103,['Analyst  examines key vendors in the datalake space along w storage amp query technologies in this Gig '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
104,['RT  GigaOm CEO  chats with todays leaders in AI on VoicesinAI Podcast Listen now  Head of AI Inno'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
105,['RT  Hollywoods take on AI is the topic on this  AIMinute with  scifi hollywood AI AIFears matrix term'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
106,['Todays leading minds talk AI with GigaOm CEO  on VoicesinAI Podcast This week   '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
107,['Voices in DevOps  Episode 9 A Conversation with Manuel Pais Author of Team Topologies Host Jon Collins  s '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
108,['In this Voices in Data Storage Podcast  Ep 20 host  speaks with Phill Gilbert  of Hewlet '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
109,['Live WEBINAR GigaOm Analyst  and  Dan DOraziodiscuss why a dual approach to analytics '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
